epoch #,Training loss,Validation loss,epoch_time (seconds)
118,1.8612819911306195e-06,1.5861592745473582e-06,175
119,1.743439733300792e-06,4.6960835036612555e-06,176
120,3.868206318574349e-06,1.9184235151956472e-06,176
121,3.4865570887632203e-06,1.969203585024431e-06,175
122,2.842531653600004e-06,2.839143841715131e-06,175
123,2.361196557930353e-06,7.145194900370579e-06,176
124,6.443764978857044e-06,1.7902159074398035e-06,177
125,1.672766380083472e-06,9.045186470220813e-06,175
126,2.3571624536667845e-06,1.6489933875689203e-06,176
127,2.356129442970004e-06,1.735470484434824e-06,175
128,7.101905043369202e-06,7.4016453743368075e-06,176
129,2.7230896938073617e-06,5.224585648741126e-06,176
130,3.68552559641764e-06,3.136175480971846e-06,175
131,4.720639429830374e-06,9.77543821644764e-06,175
132,5.030754659856029e-06,1.5059514892171769e-06,175
133,1.9167568900064164e-06,1.4500296467772866e-06,177
134,2.7292896216253706e-06,4.025166332009028e-06,175
135,2.999402967857763e-06,1.340294942698131e-06,176
136,5.0018650654237716e-06,4.501514544561202e-06,176
137,2.5256767515781e-06,1.5274256612366733e-06,175
138,1.9651232154997576e-06,1.4096699345494508e-06,176
139,1.703673606243683e-06,1.701607236201927e-06,176
140,6.159659534122594e-06,1.4800918931728092e-05,176
141,2.714502403581388e-06,1.3398545901204304e-06,176
142,1.2375321437668226e-06,1.726476148439603e-06,175
143,3.4997042935587655e-06,1.082058164921245e-05,176
144,4.048737650919065e-06,1.2880483103325114e-06,175
145,9.930855817815014e-07,1.2165520651793734e-06,175
146,2.685475780956701e-06,4.504472613091973e-06,174
147,7.738501503395541e-06,5.109061624420551e-06,175
148,1.4808432375833614e-06,1.1562074187535225e-06,176
149,1.040351605132111e-06,2.2023010808072103e-06,175
150,2.7035876138887198e-06,1.1309304898853987e-06,175
151,1.102798383230534e-06,5.1794080456986524e-06,175
152,4.720080421314131e-06,3.4017688565044584e-06,175
153,3.307348969924946e-06,1.165383253341958e-06,176
154,9.334168178363391e-07,1.042367922565114e-06,176
155,2.6508423463217863e-06,1.2846815684073737e-06,177
156,1.5584218205979349e-06,4.3188700588187605e-06,177
157,2.5365282230764436e-06,6.215858137303647e-06,176
158,2.268331494716139e-06,2.169733097277757e-06,177
159,2.1584199703283957e-06,1.9766298475477815e-06,176
160,2.7600710762437136e-06,6.212094759090031e-06,178
161,1.3864902542660605e-06,5.871762022766432e-06,176
162,6.637681606000776e-06,1.476413988462041e-06,177
163,8.479651420533298e-07,1.6162044644035224e-06,176
164,3.0608363784846337e-06,1.3442882897752441e-06,177
165,1.3542116217153803e-06,5.169418595361088e-06,175
166,2.76871205063468e-06,1.5672981285474662e-06,176
167,4.055585714840246e-06,1.1629268383839194e-06,178
168,9.81073302971874e-07,9.167972826625662e-07,176
169,1.8600117271654942e-06,4.7190194576931235e-06,176
170,1.7116216101633407e-06,2.7009022999392857e-06,177
171,1.5551986052741995e-06,4.428573550508501e-06,176
172,3.193668817609498e-06,9.906036326505816e-07,175
173,2.025936129774147e-06,1.007695473727943e-06,175
174,1.2437644634453384e-06,1.0632080724256676e-06,176
175,3.021192210326262e-06,1.6156133730777955e-06,176
176,1.5787609229598522e-06,1.8809018138340689e-06,175
177,3.740576233791547e-06,1.0405173010163392e-05,175
178,7.274963619982538e-06,1.994841045599845e-06,176
179,8.421758155401965e-07,9.7461215088419e-07,176
180,1.2114182725946937e-06,1.5657692280362895e-06,176
181,1.990429493823533e-06,8.356856128387939e-06,177
182,1.7234760686981397e-06,9.850417480898297e-07,176
183,2.635099326239883e-06,1.0845250549576783e-06,176
184,1.7089618573994481e-06,1.7619235428434837e-06,176
185,1.7474718399832702e-06,2.194589757428442e-06,175
186,1.1100748071674554e-06,2.346342121976738e-06,176
187,2.6575953994655387e-06,1.9067525674969679e-06,175
188,4.312581266441901e-06,3.305082825124898e-06,176
189,1.2215138593257342e-06,1.1555658257043575e-06,176
190,1.1648578683062542e-06,1.3866227427061852e-06,176
191,4.2948886609585975e-06,6.134270854135765e-06,176
192,1.8171758686300812e-06,1.20291605567952e-06,175
193,9.345659211910309e-07,2.584896614674317e-06,175
194,1.8616495160792759e-06,1.3801848030288402e-06,177
195,2.786683343897907e-06,1.2853624018878984e-06,175
196,1.618680436711822e-06,3.6101977837048782e-06,175
197,1.53804375465618e-06,1.473242360159884e-06,174
198,2.0502994115387e-06,8.597276545266785e-07,175
199,1.3878761344378952e-06,3.3985003899587077e-06,175
200,3.0239686080593938e-06,1.0263567469337431e-06,175
201,1.508454089079433e-06,1.2646924849646013e-06,176
202,3.4621258220630063e-06,1.0108239122521623e-05,176
203,3.0491466790491277e-06,1.4905081975159972e-06,175
204,5.38056624463934e-07,2.0934743450887038e-06,177
205,1.3473757363416635e-06,8.913148651671414e-07,176
206,1.4974794740655025e-06,1.6476487093616285e-06,177
207,1.47252595690423e-06,1.2799769706644437e-06,175
208,1.9064439865443008e-06,1.6389488852699128e-06,176
209,2.388054095221874e-06,2.3281183443631004e-06,175
210,1.3356989155578379e-06,7.700212412183075e-07,177
211,1.544167377522337e-06,4.893336757597794e-06,176
212,1.322947147586588e-06,8.667521475642745e-07,175
213,3.085697012465971e-06,1.258724635375961e-06,174
214,1.0358055595299282e-06,2.086072172544998e-06,175
215,2.233179071398891e-06,1.0884023246947531e-06,176
216,1.2403126224440215e-06,1.932757408140612e-06,176
217,1.362151640684963e-06,1.3721173881905364e-06,176
218,1.7729692047975153e-06,1.1067725145943577e-06,176
219,3.0848409774493615e-06,1.7562005935075226e-06,175
220,8.628276167531691e-07,8.737597431329942e-07,176
221,4.628799875221871e-06,4.0027316086560415e-06,177
222,9.931619623867764e-07,8.055738156551529e-07,175
223,1.5366385066913194e-06,9.460287049305915e-07,175
224,1.0589866352264918e-06,1.997131941144001e-06,175
225,1.2278974046156774e-06,4.415661592332224e-06,176
226,3.9300633497160476e-06,1.136650644212801e-06,175
227,6.448189775586467e-07,1.1425001845486945e-06,176
228,1.7635587441459806e-06,1.3618426202771408e-06,176
229,1.4787794374239059e-06,1.0625626961786483e-06,175
230,1.3429496419286641e-06,1.2468887068071296e-06,176
231,1.6674754959405452e-06,2.0673343591531663e-06,175
232,2.130657178647446e-06,3.419950047537099e-06,174
233,1.2176737151424856e-06,9.723020740685282e-07,175
234,1.3432691616799275e-06,8.836137087669638e-07,174
235,1.5964508020260837e-06,1.3091876637193405e-06,175
236,3.3704334733060518e-06,2.764615835545126e-06,175
237,1.0510952510726797e-06,1.2662120354218516e-06,175
238,1.2435609296930621e-06,1.8451426152220074e-06,175
239,1.1700879903483754e-06,1.5418707522167661e-06,176
240,2.2162306913742214e-06,2.47004526048027e-06,177
241,2.5685962257491405e-06,1.108190087965233e-06,175
242,8.891700806336965e-07,1.3904833282290017e-06,178
243,1.5940023604343877e-06,3.94587307879497e-06,178
244,9.72876592558433e-07,1.0619731121991637e-06,174
245,1.8913870528856272e-06,2.8936649955991827e-06,174
246,1.455058621269762e-06,8.267635155546413e-07,174
247,1.4806739868204617e-06,1.10136223919207e-06,174
248,1.3540329848638066e-06,1.4091248123553307e-06,174
249,1.435790699030225e-06,1.0541002935180745e-06,175
250,1.7183149905328967e-06,3.070653906490508e-06,175
251,1.162640987372883e-06,1.8094146501196925e-06,175
252,1.3450357453786472e-06,2.85034798839124e-06,175
253,1.7251871521363105e-06,2.1692435007661296e-06,174
254,1.3594024138993436e-06,2.194991953554066e-06,174
255,1.3093179342666355e-06,2.7089179309314203e-06,174
256,1.5505734071749348e-06,1.3668413650453173e-06,175
257,1.1653168471845923e-06,9.629126133466637e-07,175
258,1.5180785844263896e-06,4.207331378283191e-06,175
259,1.4864584231459462e-06,1.0260904955656267e-06,175
260,1.4602432855264687e-06,6.555363727124899e-07,175
261,1.7853280017086283e-06,1.918771444145011e-06,175
262,1.470331206767448e-06,1.2772888336047467e-06,176
263,2.1773568964404563e-06,9.562322202469004e-07,175
264,9.315035847314654e-07,7.10115513044759e-07,175
265,1.0348050024979537e-06,1.2254855468170165e-06,175
266,2.4821980326288955e-06,1.1702404583643583e-06,175
267,6.906810327481335e-07,7.494085214670607e-07,175
268,1.8019893850991634e-06,1.4082034049111849e-06,177
269,7.756810257639947e-07,7.391894284907343e-07,176
270,2.137751634605097e-06,1.5645602046144564e-06,177
271,9.939850935387023e-07,2.6655389534095454e-06,175
272,2.3454692907100915e-06,3.181805239319429e-06,175
273,1.5482278440065948e-06,1.1502671308316201e-06,175
274,4.3281037557624753e-07,8.697728864498041e-07,174
275,1.7152154017904566e-06,8.385443686267355e-07,174
276,1.6671611350912744e-06,1.19859229030706e-06,175
277,3.876028461242888e-06,3.0728314243827734e-06,174
278,9.968259996639973e-07,8.793389101832229e-07,176
279,8.598315013263015e-07,3.0442335735653997e-06,176
280,9.72312716385204e-07,1.7959956421684398e-06,177
281,1.1056621650079085e-06,5.457518785033526e-06,175
282,1.4082714350975451e-06,9.909003925524235e-07,175
283,1.3182354901304775e-06,9.83345624239157e-07,176
284,8.15038384458107e-07,1.5446790670465313e-06,173
285,1.5475828109339835e-06,8.148554438712494e-07,170
286,1.8485801925552632e-06,1.581160127631412e-06,170
287,6.96326469138016e-07,2.7612503625910586e-06,170
288,4.279753638084829e-06,1.5183874930446153e-06,171
289,3.76723287445202e-07,6.477818126299528e-07,170
290,6.980130340459502e-07,2.459235734629785e-06,171
291,2.5947058173352905e-06,8.517196347609976e-06,172
292,1.7626021627331118e-06,9.65954243630894e-07,177
293,7.469974184459716e-07,1.4905315267541657e-06,176
294,1.1522041958497456e-06,1.085461591577859e-06,175
295,9.646943313286597e-07,1.2964366480943302e-06,174
296,1.3216487274224742e-06,3.562854094341798e-06,174
297,2.00316024678283e-06,1.0348575482629097e-06,175
298,6.01914709415558e-07,1.258048212044425e-06,176
299,3.231659525433563e-06,6.802654657911273e-06,176
300,1.4070823862187932e-06,9.987600102409708e-07,176
301,2.6395043732918567e-07,1.156090560040671e-06,175
302,9.558000488141261e-07,1.1167466876240554e-06,175
303,1.1658034372885596e-06,4.368620364357694e-06,175
304,1.3115775089483413e-06,2.6628707170789735e-06,177
305,1.0727897774193645e-06,8.749613507518108e-07,176
306,1.13851665115693e-06,1.9737987375220027e-06,176
307,1.0110182502516677e-06,1.5024327953995351e-06,175
308,1.7686801249345247e-06,6.891790228465928e-07,182
309,8.645738270471074e-07,3.276670241287529e-06,198
310,1.2637688504665593e-06,7.096043204317381e-06,181
311,1.5304137797432882e-06,6.503013499591446e-07,191
312,1.1260084333612626e-06,1.3432251052340378e-06,181
313,1.336132627949899e-06,7.887560883722562e-07,177
314,8.761274304189018e-07,6.085724674425002e-07,180
315,1.0081407129870388e-06,3.3707925435976094e-06,178
316,1.4066908130933537e-06,1.0950459748970411e-06,172
317,1.5011208426006884e-06,1.1516312856190396e-06,182
318,1.1171520895914e-06,7.343928339860043e-06,184
319,1.6235348101128528e-06,6.690850797700217e-07,185
320,1.2970008968047545e-06,1.0446293852330923e-06,189
321,7.236205671936412e-07,5.267799759517487e-06,183
322,1.3937506714062857e-06,1.4251833069447288e-06,184
323,2.197032556110075e-06,9.189856752410486e-07,180
324,4.5927279591689346e-07,7.592204143351105e-07,184
325,2.3005827186104645e-06,1.1947188555165345e-06,172
326,3.085892832256253e-07,8.31092263762943e-07,178
327,1.0472234529598527e-06,2.6966722667306645e-06,181
328,8.97865575097967e-07,1.5625834744375894e-06,194
329,1.7455968641529167e-06,6.239478096046826e-07,197
330,1.1367393215716054e-06,8.766328486211741e-07,189
331,1.1441999183923392e-06,8.342661219741661e-07,177
332,1.6069865236287032e-06,9.745969892968143e-07,204
333,8.910863210654828e-07,1.8040738740304315e-06,182
334,9.999331713185133e-07,1.9217147603398393e-06,197
335,1.6009224410399012e-06,1.0840566720498433e-06,188
336,7.225985930083631e-07,1.354671021915791e-06,184
337,1.3871576414782215e-06,1.7036198211066763e-06,188
338,8.533838622910976e-07,1.1822740975095478e-06,186
339,1.2157764604125987e-06,1.8530729125912962e-06,176
340,1.1316007643555085e-06,6.83314977171768e-07,196
341,1.7755080602910312e-06,7.489737428773392e-07,183
342,4.301997033838812e-07,1.3332708095111523e-06,193
343,1.6095778349526055e-06,8.59340137144189e-07,194
344,1.2938339916052592e-06,1.2835212279066993e-06,190
345,7.869773460036164e-07,6.224747094674064e-07,193
346,1.1164987902454662e-06,6.931618079857426e-07,185
347,1.1410223896746175e-06,3.2323921228631344e-06,189
348,9.73158247978228e-07,2.4377179441482374e-06,187
349,1.2089143962674082e-06,7.819148448428711e-07,183
350,1.5205076422055506e-06,2.2589557004944565e-06,190
351,6.696866516490859e-07,3.01911157955587e-06,185
352,3.396627848401708e-06,2.300294540160247e-06,189
353,5.182693077317294e-07,8.290798564585711e-07,186
354,3.854360282027549e-07,1.400154672562805e-06,195
355,1.3693178741711811e-06,7.453360081509452e-07,197
356,8.564140979284606e-07,6.461055520941378e-07,193
357,1.7028690240294963e-06,7.038678215326823e-07,196
358,8.402817752539704e-07,8.903327133288348e-06,196
359,1.037836790374058e-06,7.228901525651557e-07,184
360,1.3642802814088513e-06,5.20298257492727e-06,206
361,7.93635519833267e-07,1.3428877880983236e-06,207
362,2.4454797942946077e-06,8.042332383481734e-06,190
363,1.4656414803291476e-06,9.79464271654675e-07,181
364,3.038144636362135e-07,1.2061752927959036e-06,180
365,2.1434376644306624e-06,1.1936109630403069e-06,190
366,5.051750483951102e-07,5.876992194562432e-07,191
367,1.345881843132123e-06,9.025456427095959e-07,178
368,4.7490621082860424e-07,2.4045507429296518e-06,179
369,1.4407483788338802e-06,6.294063658227269e-07,178
370,5.53447366345691e-07,6.790579725729461e-07,175
371,1.8874391470159356e-06,1.084969045574207e-06,176
372,3.480396662780549e-07,4.8102601887752235e-06,176
373,1.4874856221715825e-06,5.808115845792831e-07,179
374,6.748787766561939e-07,1.0507774195163918e-06,176
375,9.638210762700923e-07,2.6755539216193135e-06,176
376,3.195533654847664e-06,1.3834104749855174e-06,178
377,5.02250959005902e-07,7.936809484918057e-07,179
378,6.038149563830137e-07,7.846826157899063e-07,178
379,7.313334299396956e-07,9.948450961245224e-07,216
380,1.3793820358965935e-06,8.027947793875711e-07,214
381,6.830591186454429e-07,2.775141666413406e-06,208
382,1.7646812809537302e-06,2.076719620127897e-06,190
383,7.91167344893686e-07,3.524386285100478e-06,237
384,9.419294620081266e-07,1.0442200264377285e-06,236
385,2.9936062386778678e-06,2.53569581391473e-06,228
386,4.906641099337734e-07,,64
