epoch #,Training loss (MSE),Training RMSE,Validation loss (MSE),Validation RMSE
0,0.0029006275395292414,0.053076844338991847,0.0020929328442096363,0.04291299087710159
1,0.0015659806138994677,0.03857328902727874,0.0014441980590480705,0.03350170765851819
2,0.0011692318166949057,0.03285425168194974,0.0012057295446771435,0.029353426154269727
3,0.0010073637742325375,0.03010895493649697,0.001083512306700699,0.02717122847084389
4,0.0009137189716945381,0.028522706028911493,0.0009990983355660425,0.02580902793899525
5,0.000849500066210884,0.027632179192101307,0.0009373105206895013,0.024991120025515557
6,0.0008037309751163648,0.026922984767791838,0.0008911751961297637,0.024289023633613144
7,0.0007665124914948215,0.026081749011379805,0.0008496988056427907,0.023730137718971384
8,0.0007364026129574248,0.025791090741291527,0.0008207728307244779,0.02332018782752891
9,0.0007153118766985054,0.02527956821948521,0.0007982862669958322,0.02303792280686456
10,0.0006986602521302943,0.025074239057856936,0.0007808910935933074,0.02284492414964493
11,0.0006835781153672859,0.024681974159077157,0.0007591836681037188,0.022597180311243203
12,0.0006678282015671766,0.024376071365766746,0.0007459971459506643,0.022424865968871947
13,0.0006584914579180741,0.024196695891577143,0.0007361245609624961,0.022303263895040334
14,0.0006500113944188229,0.024248562298368578,0.0007276172922967479,0.022174174039689607
15,0.0006433420785300726,0.024126787372511026,0.000720367117969016,0.02209143926671078
16,0.0006374463130351763,0.023961327658143156,0.0007139183892895533,0.022016140744956426
17,0.0006296224089415181,0.023789964287086976,0.0007038052566755606,0.021882671715561734
18,0.0006236075901050958,0.0238540736626285,0.0006966218038267175,0.02181311007589102
19,0.0006186777290386372,0.023622026713204014,0.0006917283181940358,0.021711334603470425
20,0.0006141976348229128,0.023579234961968985,0.0006862078674224227,0.02163845362618219
21,0.0006099175407425789,0.023367100608961064,0.0006809723572967964,0.021584332474442417
22,0.0006058791534327216,0.023450563001886818,0.0006772918754587556,0.02150497054031422
23,0.0006025026716624004,0.02346697454304658,0.000674627544588496,0.021460216423106748
24,0.0005994538351299616,0.023154551854949128,0.0006696315707644274,0.021409631217288415
25,0.0005964220370853667,0.023162018120750902,0.0006668515979220311,0.021350557170808315
26,0.0005933060700636963,0.023206603232511253,0.0006635654420553988,0.021301989231345266
27,0.0005910563008099895,0.023020477917825067,0.0006608178043131565,0.02125602836698987
28,0.0005889031342537569,0.023006620284083276,0.0006583016038179224,0.02121466879061488
29,0.000586154037868142,0.022938443073468616,0.0006549746918946851,0.021155650207642897
30,0.0005834888730546939,0.02307998310168122,0.0006520958242363968,0.02111381479040828
31,0.0005812082496063798,0.023015527490728584,0.000650236451779059,0.02107429460644029
32,0.0005791285657323897,0.022979512082975963,0.0006473172366684086,0.021024003014141736
33,0.0005769840974763194,0.02274506710642992,0.000644899568071069,0.02097935834682958
34,0.0005749413678639157,0.022882470748452254,0.0006427840837331619,0.020942664540611035
35,0.0005732373411626403,0.02266485342799231,0.0006404448228178892,0.020896557805150054
36,0.0005714932535238051,0.022664939233845518,0.0006385411435012641,0.02086612433195114
37,0.0005693326106334698,0.022909009875368702,0.0006362890543112921,0.020825806636969712
38,0.0005675898233605477,0.022778543275456097,0.0006346133652652159,0.02079095796270426
39,0.0005659446918925401,0.022428404591804327,0.0006326567909550355,0.020758670763394167
40,0.0005652976891950004,0.022703039394908173,0.0006310146142252136,0.020730352726613367
41,0.0005632642120061543,0.02255290474367234,0.0006296457055425488,0.020700233663583912
42,0.0005618551182095864,0.022497077338224234,0.0006281523128733212,0.020662981232758178
43,0.0005603523442928694,0.022498481712022494,0.0006259290521780332,0.02063065961349842
44,0.0005586691098982584,0.022392766993463962,0.0006252350403418288,0.02060525286076374
45,0.0005579653548666947,0.022630964719163354,0.000623609779096685,0.020581923581139985
46,0.000556463236620924,0.02236606950128032,0.0006222910083272646,0.020559813199174957
47,0.0005550971864533156,0.022212858493764732,0.0006198459610120979,0.020511487386254378
48,0.000553151259317005,0.022293925285339355,0.0006177863198180878,0.02047878778864478
49,0.0005514944350241337,0.02229956127558799,0.0006164160634250229,0.020454210835660614
50,0.0005502711840753639,0.022363821832939636,0.0006152391126433517,0.020427941258043744
51,0.0005494144421524913,0.02239820105853931,0.0006142047017292921,0.0204153242196108
52,0.0005482668211853291,0.022251680366290633,0.0006131455386165789,0.020404115068011507
53,0.0005474830141052777,0.02211913097678691,0.0006120586903836188,0.020370749423150408
54,0.000546401060031106,0.02213502166460651,0.0006113532657848758,0.02035495823379173
55,0.0005455081611005373,0.02208898084801297,0.0006108756955485618,0.02036169582847939
56,0.0005445990383863275,0.02222679544442384,0.000609002509330356,0.020315317198807418
57,0.000543913185487496,0.022252474690592567,0.0006080746708226628,0.020296475538160913
58,0.0005429956698772144,0.022197002409271492,0.0006073852973248333,0.020286820235467233
59,0.0005421363655207029,0.02220810725129852,0.0006062190072762584,0.020258280829808045
60,0.0005415329375519064,0.022243620757042438,0.0006052412541426155,0.020245315320789815
61,0.0005404276916822202,0.022106681226990943,0.0006041972242772233,0.020227491465765378
62,0.0005395220034004933,0.02197476034016572,0.0006038632494299997,0.020230565999829492
63,0.0005390176355077113,0.021966671621672405,0.000603034968290283,0.020200824720221895
64,0.0005381716534408719,0.02221666475714639,0.0006024502579198587,0.020182642210708108
65,0.0005373937730738792,0.022115120961684588,0.0006011073260979596,0.020169939958425455
66,0.0005367917639732202,0.0219434493084171,0.0006003944732541175,0.020160785876214504
67,0.0005359270304212231,0.021881086691174396,0.0005992180713165422,0.02013306969040355
68,0.0005350038242732109,0.02203849749856217,0.0005979473695164373,0.02011128694338854
69,0.0005341360085578852,0.021970013654682527,0.0005972603326500935,0.020098432370050007
70,0.0005335096077174093,0.021979969033841477,0.0005965618350337325,0.020084891970767533
71,0.0005328537597312626,0.021923080079488514,0.0005958650187388886,0.02006973661049161
72,0.0005321957332726438,0.0218220036014799,0.0005953687371085074,0.02005950075595878
73,0.0005313367712809595,0.021886074459252433,0.0005917475506701226,0.01998846622313871
74,0.0005275785511940747,0.021912425723244516,0.0005901956386582623,0.0199696569725178
75,0.000526926241063354,0.021810949001778927,0.0005894693212995176,0.019954159686905008
76,0.0005262241947424938,0.021724903190782827,0.0005893917742109489,0.019952480391014455
77,0.0005258088783891654,0.021678222403969875,0.000588276631707802,0.019930675565156826
78,0.0005254289139806795,0.021732451393478368,0.0005879065681784955,0.01993002967345853
79,0.0005248108846243731,0.02177328920035168,0.0005875322533917592,0.019922585438850313
80,0.000524603171962631,0.021841134386526982,0.0005867398272912819,0.01990329848039289
81,0.0005238710874655508,0.021717104009648627,0.0005861058640347923,0.019892194226037625
82,0.0005234443598612782,0.021666726007942082,0.0005857906457264149,0.01988561701376078
83,0.0005229777981826761,0.021713089862073116,0.0005851209354532752,0.019874035493405752
84,0.0005226523568492758,0.021756842746868614,0.0005845310934683915,0.019861513766091923
85,0.0005220695020623737,0.02181670225925686,0.0005841866598551183,0.019856474903780362
86,0.0005218008696236973,0.021700070258374362,0.0005835456491399253,0.01984206235339475
87,0.0005211921526541457,0.021843817134120667,0.0005832444254422647,0.019844041795058307
88,0.0005205219741928745,0.02161634073325599,0.0005825016042488346,0.019825047349860504
89,0.0005201300848889086,0.021494100036373896,0.0005819836015499002,0.019812455322853355
90,0.0005197092674604017,0.021497412083684934,0.0005814901027871773,0.019801961375010568
91,0.0005192803020874226,0.02178529161209053,0.0005810512030134411,0.019796989892804345
92,0.0005190270616268638,0.02166413035272628,0.0005806623763123224,0.019786572486681992
93,0.0005186260623727427,0.021644576454116392,0.0005804587988085438,0.019779721751462583
94,0.0005182587400632874,0.021783323855998443,0.0005799201323899852,0.019770314631073975
95,0.0005177101233835123,0.021571681424686615,0.00057955821657954,0.01977231376046358
96,0.0005173873891801277,0.021630563262070333,0.0005790300538687598,0.01976059232946745
97,0.0005169291412927095,0.02160995182140853,0.0005782828172181494,0.01974421759071045
98,0.0005164869863796229,0.021636590674923833,0.0005779789305876854,0.019737870324143144
99,0.0005162461085042865,0.02156375040292971,0.0005778703039923552,0.019739774350336817
100,0.000515821117090148,0.02161663794644581,0.0005770793290224013,0.019720640154772026
101,0.0005153457945945507,0.021676883052370345,0.0005764163704995109,0.019705466012102227
102,0.0005147593257210556,0.02154569412444451,0.0005758925942774472,0.01969385143196167
103,0.000514353710982963,0.021604232524716577,0.000575577225170618,0.01968530022300953
104,0.0005138688133045843,0.0215671512767557,0.0005749743887992186,0.01967653543363477
105,0.0005134257576843479,0.0215199177146189,0.0005745725671024343,0.019670652333906916
106,0.0005133066544658505,0.02140153765302989,0.0005740034676882503,0.019656827781609324
107,0.0005126122322994782,0.021439885504023974,0.000573672907464856,0.01965198789744876
108,0.0005123654062554688,0.02156274108028458,0.0005732796173190784,0.01964617745820866
109,0.0005120400472080728,0.021413863741958788,0.0005733274037105053,0.01964498214250387
110,0.0005117264449914066,0.02130644186291584,0.0005727257141653925,0.019637703678982203
111,0.0005115223332405697,0.02153379569162232,0.0005722985268559654,0.01962598793988311
112,0.0005110957965258394,0.02156202599348486,0.0005722761965697891,0.019629592344511386
113,0.0005109738288079515,0.02157393541916223,0.0005717409458579929,0.019612568560554537
114,0.0005106267780778468,0.021459027942876484,0.000571363449481121,0.019608349465700083
115,0.0005104692467707642,0.021396034528580746,0.0005711515936296606,0.019602377539457278
116,0.0005100875933178115,0.021342487428192943,0.0005712013898774721,0.019599441135692043
117,0.0005098944557909091,0.02146189646080656,0.0005707745176339305,0.01959718432017537
118,0.0005095426365236802,0.021496046143908834,0.0005702972189431231,0.019584043687859248
119,0.0005092521432785827,0.021346377644890037,0.0005699340293324704,0.019582263774476773
120,0.000509174533261441,0.021433007592956226,0.0005695581708921033,0.019575542202869126
121,0.0005086709444714321,0.021333594725633315,0.0005692739794328592,0.019568531804306562
