epoch #,Training loss,Validation loss,epoch_time (seconds)
0,0.0011638165908780965,0.0006095681352318866,231
1,0.000699259259484031,0.0005632516299103248,233
2,0.0006122958863323385,0.00042708828547276755,233
3,0.00040246030717918817,0.00024941652705741076,234
4,0.0002579496658026156,0.00017255350583491802,233
5,0.00019659076272298328,0.00013511525869249475,234
6,0.00015753004313658246,0.00010878216669394386,233
7,0.0001308694151918065,8.62317416256204e-05,236
8,0.00010302950479936871,6.590506562868044e-05,235
9,8.1956994201226e-05,5.41366208004852e-05,233
10,6.40445453808008e-05,3.8793280257761e-05,235
11,5.185183240841566e-05,3.136314338849357e-05,235
12,4.534450076541609e-05,2.836147865354805e-05,233
13,3.745107412793335e-05,2.448843098650484e-05,236
14,3.383770495102826e-05,2.4584120113313305e-05,236
15,3.1323048937007446e-05,2.053425857202625e-05,254
16,2.8898668983443217e-05,1.791509199370153e-05,253
17,2.62484114500694e-05,1.9693002927936657e-05,244
18,2.589363436775536e-05,1.7469288225510585e-05,246
19,2.614854620663788e-05,2.127843480734809e-05,239
20,2.2088613325401885e-05,1.5093486054973265e-05,242
21,1.993251834805547e-05,1.3970557931925949e-05,236
22,2.212235296610743e-05,2.738242116206295e-05,243
23,2.0976846777061424e-05,1.2489643674558939e-05,238
24,1.769422226061579e-05,1.4593743268751665e-05,246
25,1.7500005223237995e-05,1.282119207537096e-05,247
26,1.5763354134502482e-05,1.0994073015144918e-05,245
27,1.5546159748654727e-05,1.0828404142755418e-05,241
28,1.8723960403638724e-05,1.0534457391292806e-05,246
29,1.71809569656034e-05,9.651213059436294e-06,242
30,1.345531817192254e-05,8.88494448636887e-06,243
31,1.2816359508592127e-05,9.54473989780957e-06,251
32,1.2447156874589961e-05,8.603927818506952e-06,248
33,1.2364229680150113e-05,7.932919758916666e-06,243
34,1.4793089728548446e-05,8.565556221560796e-06,242
35,1.0871200551760425e-05,7.724678495341893e-06,229
36,1.0129784991890615e-05,1.0064056709130195e-05,237
37,1.03469387481296e-05,1.0167132567634925e-05,242
38,9.149436575006059e-06,7.561889721745168e-06,248
39,9.8888396678376e-06,9.983133307891509e-06,240
40,9.458662799178538e-06,6.060310382997402e-06,249
41,9.993689157206312e-06,6.614942033124382e-06,237
42,9.121629541782155e-06,7.0259592423370246e-06,228
43,7.731001546331257e-06,5.57477684479235e-06,227
44,6.7153657982998996e-06,5.3554440903031235e-06,227
45,1.6161670077549803e-05,6.690503477843975e-06,229
46,6.498663202695422e-06,4.344873440351864e-06,229
47,5.958924982471879e-06,4.50592935024739e-06,234
48,5.542825570459668e-06,5.397364175732042e-06,247
49,5.857345161282203e-06,4.0305174179762925e-06,253
50,6.040471608602357e-06,1.2021983517985538e-05,244
51,1.3247691599231489e-05,3.6616469258672098e-06,241
52,4.780625691968122e-06,3.523865222649541e-06,242
53,4.789529702975414e-06,4.372675431447041e-06,245
54,4.772029844223818e-06,4.146296170903771e-06,241
55,5.565593173741945e-06,3.2850465704993344e-06,240
56,6.129956873337506e-06,2.9314571510558774e-06,255
57,4.498267786733446e-06,2.957580245266902e-06,251
58,4.6030694449489765e-06,5.282204862077441e-06,256
59,5.0418489957916214e-06,5.119779347838879e-06,239
60,4.871504938405864e-06,4.36062992239329e-06,234
61,7.275797390982255e-06,1.7997965968342503e-05,232
62,7.638588671067159e-06,2.5452989310629757e-06,233
63,3.595558483456526e-06,2.520673029856942e-06,235
64,3.1604692759918346e-06,2.9362370432242432e-06,233
65,4.849558053220707e-06,7.167469120759051e-06,232
66,3.643929789673579e-06,4.911134062878649e-06,233
67,4.2301856245268775e-06,3.585511074798769e-06,2365
68,3.8576066749969455e-06,3.337767837828612e-06,2753
69,8.778374468337543e-06,2.652068285908556e-06,240
70,3.039404491573805e-06,3.4041831050496924e-06,241
71,3.0257215629800076e-06,2.041283742243045e-06,236
72,3.3707967445066473e-06,2.976435677698211e-06,241
73,3.275884843209166e-06,4.191605375810061e-06,235
74,5.081868290620729e-06,3.578116572458859e-06,234
75,3.301676208800266e-06,3.507178239685701e-06,237
76,8.082478323723825e-06,2.958578527858047e-05,240
77,8.668458093035787e-06,2.531915846341221e-06,236
78,2.1046305912684394e-06,1.6580998120425986e-06,239
79,1.9766300465562383e-06,1.743960152588505e-06,240
80,2.0159196174063255e-06,1.6555652479120164e-06,241
81,2.380450572342273e-06,2.188645074180973e-06,241
82,2.694854015730512e-06,6.24799163719364e-06,245
83,3.395445708685491e-06,7.0184759202132885e-06,250
84,7.436567751607403e-06,2.529588655476196e-06,248
85,2.0160031263830287e-06,1.5854705798797424e-06,249
86,1.8909957320416155e-06,2.0681129456573653e-06,13464
87,3.687717156605107e-06,2.112085002866575e-06,20527
88,2.5691802974589253e-06,3.970098809139311e-06,233
89,3.1812075278801126e-06,5.439179019800656e-06,231
90,2.5795524330037138e-06,2.6035133753664142e-06,227
91,3.470802272535035e-06,6.096837749717689e-06,228
92,2.3773880618384945e-06,1.5581599726439371e-06,229
93,2.382468716281106e-06,4.180604657607467e-06,230
94,6.488257535734605e-06,2.7686355224714644e-06,230
95,2.272505633465533e-06,1.7764213692356386e-06,234
96,2.2235935416988055e-06,1.6977464331983085e-06,235
97,2.213395953069928e-06,1.2930717623857394e-06,237
98,2.3754341121027458e-06,4.033727102622557e-06,238
99,3.037436517429755e-06,1.3770369553792717e-06,237
100,3.573865704476537e-06,8.092900485274903e-06,237
101,4.065960477171095e-06,1.2348321582106543e-06,236
102,1.5451769964287946e-06,1.2374188888389422e-06,236
103,2.5423928177174688e-06,2.192857874597507e-06,238
104,3.2509728159559678e-06,1.658404278302063e-06,238
105,1.7043241103403323e-06,1.915931932739599e-06,237
106,2.895649987212065e-06,1.419044934517396e-06,235
107,3.6138999497449155e-06,2.842849570194817e-06,236
108,1.6810861399624794e-06,1.932195724768225e-06,239
109,2.253884348729943e-06,1.4496432188183384e-06,239
110,2.858505128890763e-06,3.1817042664267733e-06,240
111,3.897883044291203e-06,1.8800364694086638e-06,238
112,4.294603733631613e-06,1.0778105822017164e-06,240
113,1.1789041044804353e-06,1.1336143469922508e-06,241
114,1.4500478854725688e-06,2.6979419210236428e-06,239
115,1.989955073275434e-06,2.1743841450600863e-06,241
116,4.104681383151646e-06,3.396018563146737e-06,239
117,1.828278185381681e-06,1.1872495073057846e-06,239
118,1.3831706027386562e-06,2.006801960475364e-06,237
119,1.6344631645055912e-06,1.6236064649199773e-06,234
120,4.117420311641498e-06,1.1869236756317619e-06,236
121,1.2550781899666287e-06,1.2922573674439727e-06,237
122,2.6439595397029983e-06,1.3264019816182644e-06,235
123,1.7880437628098827e-06,1.0094559047219664e-06,233
124,2.0995653085265078e-06,1.6917602469960606e-06,234
125,1.9408994400939927e-06,5.47393150955935e-06,235
126,2.0127467252512526e-06,2.8237294404874016e-06,237
127,2.675386542912086e-06,1.3519140451738715e-06,239
128,1.953501155185222e-06,1.1739487607776016e-06,236
129,2.3743583489538817e-06,1.462236499696842e-06,236
130,2.6685849471422527e-06,1.7268653765816265e-05,238
131,1.0375558073809026e-05,1.3208907179014544e-06,239
132,1.4375995930425813e-06,1.1553618314622931e-06,236
133,1.1689937078203498e-06,1.2342332670781367e-06,239
134,1.207955054021361e-06,1.0837212129224794e-06,238
135,1.202037772765669e-06,1.9576003037315633e-06,238
136,2.1821430610461075e-06,2.5491091995187296e-06,238
137,4.593669294660107e-06,2.9168716114129536e-06,238
138,1.709167358554127e-06,1.2547147842958806e-06,240
139,1.1379723996056286e-06,1.2558172982336932e-06,237
140,2.3512365535018695e-06,8.764263495932762e-07,241
141,1.8459862001856725e-06,9.326548403314179e-07,239
142,1.2567085148227554e-06,9.103065851817948e-07,233
143,3.5385618354088035e-06,1.542146584419559e-06,236
144,1.25079477253497e-06,8.268333847876906e-07,235
145,1.2814259381147249e-06,4.804649083837023e-06,236
146,1.7400637026102315e-06,1.1845116443329281e-06,237
147,1.7914045383804479e-06,1.793943845045732e-06,236
148,2.0398206499356256e-06,1.112520901939285e-06,239
149,1.137854259137715e-06,1.5343013781105962e-06,238
150,2.7336369033615815e-06,1.0486432366175808e-06,240
151,2.2861573796200733e-06,2.168246096460178e-06,240
152,1.0476239367562811e-06,1.6296115765489166e-06,236
153,2.341160528554941e-06,9.90521579895708e-07,238
154,1.3508228233728336e-06,8.370363127384808e-07,238
155,1.782415461506885e-06,2.5180293134258558e-06,240
156,1.8940260021984366e-06,7.825783810934673e-07,240
157,2.1442280541867314e-06,7.1558300443815234e-06,234
158,6.8951876193585284e-06,1.3057296035761774e-06,239
159,1.1342522556002554e-06,9.041782983692897e-07,235
160,1.1652851863304518e-06,8.93280798494438e-07,234
161,1.3374425762694128e-06,8.439327604990591e-07,234
162,2.464413784185705e-06,9.124468876806707e-07,235
163,1.0746322323029745e-06,1.44230285790716e-06,237
164,2.1354511409299447e-06,4.091107805083005e-06,247
165,2.084635143960027e-06,9.009344697666809e-07,239
166,8.273109142464818e-07,2.8047800628176995e-06,233
167,4.150408178495789e-06,1.5087654994644684e-06,231
168,9.125124105676976e-07,7.327481677595913e-07,232
169,9.151278157498217e-07,8.693933559472091e-07,232
170,1.6380476369125641e-06,9.930992514201076e-07,232
171,2.9434362650962693e-06,3.2343640494003898e-06,232
172,1.7226869882010346e-06,1.0377732287056658e-06,232
173,8.084077775162189e-07,1.607764700902012e-06,234
174,1.6785504693540463e-06,8.993750103253214e-07,233
175,1.7950973181706847e-06,8.304552508228236e-07,233
176,1.2355976518434048e-06,2.1907993896488536e-06,235
177,2.877157748199269e-06,2.4577765326731134e-06,233
178,1.0900265008537892e-06,6.799569589037341e-07,233
179,9.296780184410058e-07,7.466667730170331e-07,234
180,2.123413580441345e-06,8.285407421619017e-07,233
181,1.9306115808087105e-06,1.1434637427719394e-06,234
182,8.611896344684118e-07,9.343400390535178e-07,233
183,2.0416936596037967e-06,3.2194078935192564e-06,233
184,4.692146142753534e-06,1.1007295178788803e-06,233
185,8.359022620590457e-07,1.0459115759466677e-06,233
186,1.197472610411668e-06,2.1558298833539614e-06,234
187,1.44407041613125e-06,8.119323838852228e-07,234
188,2.210299663106112e-06,9.52131300713834e-07,234
189,8.258108515623132e-07,1.91879941814014e-06,235
190,1.8915662961014525e-06,8.151798805477523e-07,234
191,1.229343806285628e-06,7.589138856092854e-07,234
192,3.336910527154528e-06,3.961489315115162e-06,235
193,3.2079965564497053e-06,7.449639231211601e-07,235
194,6.492721468021046e-07,7.682590943297768e-07,235
195,7.214351285256271e-07,6.944388401308112e-07,235
196,1.487326768173344e-06,1.8183075552549565e-06,236
197,1.0285643016190574e-06,1.2646527090188067e-06,234
198,2.2490486356797523e-06,1.4318547015724074e-06,233
199,9.833584297005226e-07,9.850853192412095e-07,234
200,1.3920853995262985e-06,1.059452014069732e-06,234
201,1.3482182938870127e-06,1.8888551678049548e-06,234
202,1.5015547383386134e-06,2.329564868330816e-06,234
203,1.1245778318880185e-06,7.448045999012015e-07,233
204,1.6062506212868108e-06,7.366186216882931e-07,236
205,1.3399141347359877e-06,1.1375619356609006e-06,233
206,1.1457115430279042e-06,3.1552012867012883e-06,234
207,5.300760056508642e-06,1.959834530821608e-06,235
208,7.025899768367791e-07,6.539817180264267e-07,233
209,5.411427442099507e-07,1.3428510144859835e-06,234
210,7.947066594417927e-07,3.061430257668396e-06,234
211,1.7374640159769942e-06,1.0024126022500292e-06,237
212,1.0635767481207124e-06,7.857352473574623e-07,235
213,1.1171561153456754e-06,6.267396653942715e-07,234
214,2.6003881645341275e-06,2.5883226441652843e-06,237
215,1.0316925942209888e-06,6.100767800150906e-07,237
216,6.141915946500376e-07,7.024187164359499e-07,236
217,1.8132073777947384e-06,8.684340331235729e-07,234
218,1.1062751067666713e-06,7.444243912195477e-07,234
219,1.238722950140734e-06,2.1092612002141085e-06,236
220,1.0730981284723385e-06,9.383852246947692e-07,236
221,1.9596627478015512e-06,1.0428154335934308e-06,235
222,1.627108797699541e-06,8.790580924136329e-07,237
223,7.45657807783573e-07,5.04840311689505e-06,238
224,4.8256863324654245e-06,1.7123943443779047e-06,239
225,7.032626972018492e-07,6.139909507555503e-07,241
226,5.609031710595114e-07,2.3735971458534e-06,236
227,7.404872617784845e-07,6.140390476740204e-07,238
228,1.431139550153272e-06,1.7841012013321132e-06,236
229,1.155507864041283e-06,7.191290821413853e-07,236
230,9.112949107309925e-07,5.901146415674007e-07,239
231,9.775728271547863e-07,1.05202717922004e-06,238
232,1.8807230919099477e-06,1.6844667715818303e-06,239
233,3.2457434171688378e-06,9.179810434921051e-07,236
234,5.386636679428523e-07,5.561468112731215e-07,238
235,1.000444849523774e-06,1.0311716996568168e-06,235
236,1.2264039837232717e-06,5.42013473186784e-07,235
237,1.2708151569478848e-06,6.780337823769944e-07,235
238,1.0132603924003806e-06,8.426131074268579e-07,235
239,1.5899124871959264e-06,8.164198177086212e-07,236
240,1.1155402783267412e-06,6.935120100928351e-07,235
241,9.469849419474485e-07,1.7962234575313702e-06,250
242,1.3190255530885637e-06,7.071893590149534e-07,263
243,1.0867401467542302e-06,2.348675583426422e-06,237
244,1.1391993084750786e-06,5.601121740244323e-07,235
245,1.1750381469772203e-06,7.470327643193357e-07,240
246,2.011586677988155e-06,9.683919515115821e-07,239
247,6.623573734610876e-07,6.081883638533169e-07,238
248,1.8962991556360398e-06,1.4139566359438544e-06,246
249,2.161107220837783e-06,1.269621979492784e-06,244
250,5.696959256469695e-07,7.312526921743472e-07,246
251,1.1012641227187653e-06,7.303230561475e-07,255
252,9.081298445711251e-07,1.9462480669282954e-06,249
253,1.7313903574424992e-06,7.366125875157664e-07,274
254,6.699841312431752e-07,1.948872254672198e-06,242
255,1.3420571217052797e-06,1.4233299399866325e-06,249
256,8.135061075749532e-07,7.647242146981484e-07,247
257,2.4517816208654866e-06,2.8253138590901792e-06,230
258,3.0561568426244115e-06,7.492476313741491e-07,231
259,4.515336942486928e-07,5.415739378267915e-07,234
260,5.595786389924549e-07,1.2040221489944585e-06,229
261,1.189013524212483e-06,5.878699749469289e-07,226
262,1.4191241780281415e-06,9.195889134298906e-07,230
263,9.161812497702406e-07,6.842442783732249e-07,233
264,1.0362025833191265e-06,5.435446288705726e-07,237
265,7.775925262814615e-07,6.837355295202141e-07,235
266,1.9511390924394206e-06,9.207372334469639e-07,244
267,5.79525119726234e-07,5.863730702969507e-07,248
268,8.201667314593082e-07,9.131279098707541e-07,230
269,5.661347108798509e-06,1.552956841184614e-06,229
270,6.791754271324118e-07,5.220074497696746e-07,234
271,4.292869737748168e-07,4.7587958646748667e-07,240
272,4.988489941255962e-07,5.102586180853578e-07,233
273,5.284856344835796e-07,8.996754299971246e-07,228
274,1.427488814029361e-06,5.923237483714147e-07,229
275,6.303735496906236e-07,6.040916705189928e-07,230
276,9.316017274779204e-07,2.6363215160418796e-06,229
277,1.7840039416486517e-06,6.23085864260377e-07,231
278,8.004938366535829e-07,2.4915462023465062e-06,231
279,6.936238167492609e-07,7.528609023171631e-07,237
280,3.932443679249528e-06,5.641900364912686e-06,238
281,2.3664097109717244e-06,5.457746396900548e-07,236
