epoch #,Training loss,Validation loss,epoch_time (seconds)
0,0.03417264297604561,0.3159234953856765,148
1,0.5214853286743164,0.001145327968647589,148
2,0.005727929994463921,0.008863817040612409,148
3,0.015081621706485748,0.010742711394889016,148
4,0.016896028071641922,0.010950000892479982,149
5,0.016873769462108612,0.010332826012159563,152
6,0.015426823869347572,0.008784939757094089,151
7,0.013272327370941639,0.006305561541092769,158
8,0.01004812028259039,0.0037356298525066754,152
9,0.006505999248474836,0.003755391061197953,152
10,0.007709462661296129,0.003057229191585566,151
11,0.006670931354165077,0.002122989005712035,151
12,0.004883539397269487,0.0020802941468377346,151
13,0.004845111630856991,0.002202412622856232,152
14,0.005141382105648518,0.002130693646022746,152
15,0.005040148738771677,0.0019250457197940505,152
16,0.004707803949713707,0.0016860105554300695,153
17,0.004345922265201807,0.0015274453671386677,152
18,0.00416962243616581,0.0014974018459906425,152
19,0.004254916217178106,0.0015154963350595264,152
20,0.004401014186441898,0.0014896322643160327,152
21,0.004365772940218449,0.0014419517335967453,152
22,0.004190484993159771,0.0014250485596635951,152
23,0.004064366687089205,0.0014280131065151438,153
24,0.003999913576990366,0.0014112385011601175,154
25,0.003968017641454935,0.0013583779572468857,156
26,0.003946994431316853,0.00129730944839791,162
27,0.0039572399109601974,0.0012642507673519062,165
28,0.003986922092735767,0.001253536134538172,164
29,0.003980856388807297,0.0012562064842677801,160
30,0.0039451043121516705,0.0012754643644321796,150
31,0.003921463154256344,0.0013031797749888058,162
32,0.003918538335710764,0.0013200413288490854,162
33,0.003916609100997448,0.001311618874910049,168
34,0.0038960231468081474,0.0012789391393958462,163
35,0.0038590074982494116,0.0012378974750004658,162
36,0.0038266750052571297,0.0012071403569435064,170
37,0.003816068870946765,0.0011949640835028186,154
38,0.0038237939588725567,0.001197709083453696,164
39,0.0038321889005601406,0.0012094065613259995,171
40,0.0038322291802614927,0.0012251344688565017,173
41,0.0038272591773420572,0.001238373498032214,173
42,0.00382139440625906,0.00124372837558641,162
43,0.0038136467337608337,0.0012417865346583035,168
44,0.003805477637797594,0.001236301883487728,171
45,0.003799501806497574,0.0012289285309089746,171
46,0.003793635405600071,0.0012202531897064384,169
47,0.003784629749134183,0.0012133599174320026,166
48,0.0037751623895019293,0.0012112514827292563,162
49,0.003770870389416814,0.0012118568562355886,158
50,0.0037717183586210012,0.0012098189118162673,169
51,0.0037718091625720263,0.0012032256792705942,165
52,0.0037670128513127565,0.0011955954708409548,181
53,0.003759821644052863,0.0011911550589752806,169
54,0.0037540197372436523,0.0011906451082553417,163
55,0.0037495766300708055,0.0011925286515344002,160
56,0.0037444205954670906,0.0011955077397553624,161
57,0.003738289000466466,0.0011979917835016082,165
58,0.003732528304681182,0.001197050107300899,164
59,0.0037272796034812927,0.001191099888881788,169
60,0.0037227021530270576,0.001181998212998529,167
61,0.003718467429280281,0.0011737061655161785,186
62,0.0037137980107218027,0.0011693161929120018,170
63,0.0037078747991472483,0.0011694056517399954,166
64,0.0037014305125921965,0.001172123274194705,166
65,0.0036959878634661436,0.0011742983408173843,161
66,0.003690960118547082,0.0011734923454266996,164
67,0.003684491850435734,0.001169835466952825,161
68,0.003676768857985735,0.001165495060019529,172
69,0.0036693941801786423,0.0011624112705846152,165
70,0.0036620688624680042,0.0011604073745009834,163
71,0.0036512159276753664,0.00115712855194819,166
72,0.003641475923359394,0.001155047370302686,172
73,0.0036332448944449425,0.0011529972175951296,168
74,0.0036241745110601187,0.001151200282332223,163
75,0.003614009590819478,0.001150688882121551,157
76,0.00360407424159348,0.0011515712882017662,155
77,0.003592663910239935,0.0011537412634209372,152
78,0.0035801648627966642,0.0011568346962240097,151
79,0.0035680581349879503,0.001159120347135786,152
80,0.003556795185431838,0.0011581190935774836,152
81,0.003544157138094306,0.0011538629802473185,152
82,0.0035289672669023275,0.0011483756196220426,152
