epoch #,Training loss,Validation loss,epoch_time (seconds)
0,0.012207924098127078,0.0007426874888622607,226
1,0.00011312451283873354,0.0006836983663446826,228
2,5.44263458993178e-05,0.00045194186546769456,264
3,1.4660343855744365e-05,0.00038380795626427437,242
4,8.365055206324054e-06,0.0003691900290153641,253
5,6.2879188794240916e-06,0.00036149392608451013,237
6,5.398726071223614e-06,0.0003615386919131372,240
7,4.974261774783017e-06,0.00035577503428680735,238
8,3.86813901613783e-06,0.00035754195192824224,232
9,4.255005057818446e-06,0.0003628095023376376,233
10,3.862342029783688e-06,0.00038185016159641256,244
11,3.21654225777687e-06,0.00039708833319578545,237
12,3.376130372732693e-06,0.00036281635895576856,240
13,3.1834542946077217e-06,0.0003538929012303738,230
14,3.411452022724339e-06,0.00035396897172065573,231
15,2.930647552580567e-06,0.00035346319468690347,224
16,2.6482438276683e-06,0.00035053771119025105,230
17,2.7576763504174134e-06,0.0003439290702452457,237
18,2.5954384718937854e-06,0.0003732901049469678,240
19,2.738845844471986e-06,0.0003554185944544928,235
20,2.310501374001721e-06,0.00034855805997597347,239
21,2.7815893307023345e-06,0.0003575817803627174,233
22,2.1447437304631445e-06,0.0003362932459878995,237
23,2.352702584885708e-06,0.00037829014886248195,236
24,2.520525649077438e-06,0.0003823805059433065,230
25,2.2011581251451677e-06,0.0003440810586419866,231
26,2.296822566366733e-06,0.0003552669620610613,240
27,1.9507835375451376e-06,0.00035990997973818815,232
28,2.7316246845790686e-06,0.00034196543742813084,243
29,2.2185574562172407e-06,0.0003576610812744573,235
30,1.9970649169053792e-06,0.0003935344057939044,243
31,2.9925079298863704e-06,0.000342547588414148,244
32,1.528754839632822e-06,0.00033997527096840826,237
33,2.5500014935903713e-06,0.00035612487000822104,238
34,2.3918108902806835e-06,0.0003538065397547196,242
35,1.9206720082543252e-06,0.0003642545623852984,242
36,1.6562373327648924e-06,0.00034464098931059835,242
37,2.5344256215337336e-06,0.00034627512674149295,237
38,1.8214891101373857e-06,0.0003450230329918959,235
39,1.7555419980808659e-06,0.0003556519845209427,245
40,2.0880389127164453e-06,0.0003584606565325533,239
41,2.160363317049881e-06,0.0003886678808291235,233
42,1.343895401050315e-06,0.0003485837491772407,238
43,2.3302819792617102e-06,0.0003426689701110266,1221
44,1.5578993926039136e-06,0.0003521817769764784,222
45,2.1729370102060253e-06,0.00034727351222080456,222
46,1.487834946318821e-06,0.000350806421766761,221
47,1.6015301447091255e-06,0.000360691952875925,2084
48,1.8482117083316907e-06,0.0003738951599560695,463
49,1.6095646158025441e-06,0.00036920724461872255,240
50,1.9837712578719664e-06,0.0003456983495764707,240
51,1.5563830959031404e-06,0.0003516128679183093,233
52,1.7582529730822077e-06,0.00034707032310241174,225
53,1.7063848322988367e-06,0.0003460570233544261,231
54,2.0076505707703933e-06,0.0003492533848562252,225
55,1.3227109944060298e-06,0.0003844590240912689,4440
56,1.272175273343015e-06,0.0003833423684626019,253
57,1.5687466668346243e-06,0.00033970338587315164,247
58,1.7676498907526476e-06,0.00035281210467092734,242
59,1.1032015186728818e-06,0.00033941297413840415,252
60,2.0358299152798193e-06,0.0003714265397847817,245
61,1.296074855218183e-06,0.00035695233894060286,259
62,1.2006786535982051e-06,0.00036631401632189627,244
63,1.5139222942685236e-06,0.0003653237609184861,259
64,1.4342298453445947e-06,0.0003533396043066317,228
65,1.215158074473504e-06,0.00034685194670174636,225
66,1.3425604363253182e-06,0.0003397162959151464,240
67,1.5160832754190778e-06,0.00033935339800969706,248
68,1.457333734373517e-06,0.00034762698538320377,235
69,1.298636288244624e-06,0.00034980245806736434,235
70,1.7863864685218354e-06,0.00034462454885027027,237
71,6.166647332376182e-07,0.0003883731405987636,238
72,1.4709407920546676e-06,0.00036601745816625125,211
