epoch #,Training loss (MSE),Validation loss (MSE),epoch_time (seconds)
47,7.964861804089751e-07,0.0002162920006163863,0
48,7.084880450370625e-07,0.00021084274687234374,0
49,7.891686134537783e-07,0.00021543924893371055,0
50,7.052083205741017e-07,0.000213455481740175,0
51,6.832682002246523e-07,0.00021373836069213918,0
52,6.40391778006233e-07,0.00021332246002469726,0
53,6.464162481456808e-07,0.00021101446036328567,0
54,6.40416786337682e-07,0.00021510446543604678,0
55,7.018561317880351e-07,0.00021289573122642506,0
56,6.381059619559714e-07,0.00021378200933857945,0
57,6.137001983366955e-07,0.00021104052891316032,0
58,5.989461973923626e-07,0.0002115198150803281,0
59,5.901214668239579e-07,0.00020745193139269335,0
60,6.285822326212727e-07,0.00020588081963584043,0
61,7.0007665349627e-07,0.00020506142184948165,0
62,7.836498997032944e-07,0.0002097567982126889,0
63,6.035559251758081e-07,0.0002072943126993724,0
64,5.623702978072088e-07,0.0002081020920491436,0
65,5.65478035186083e-07,0.00020738434081972373,0
66,5.585803835568119e-07,0.00020619382354167292,0
67,5.505294831348182e-07,0.00020677765672217558,0
68,5.397824226592337e-07,0.00020717553855357604,0
69,5.423935326744845e-07,0.00020698599363436259,0
70,4.858254993262274e-07,0.0002082852280405896,0
71,5.249984496358814e-07,0.0002070100547421533,0
72,5.735725013470606e-07,0.00020522919519808843,0
73,4.7517681158607467e-07,0.00020679041163721972,0
74,4.676972907152337e-07,0.00020645161794211888,0
75,4.702917604088437e-07,0.00020668606112852255,0
76,4.41329959833516e-07,0.0002067407610863811,0
77,4.318245115572187e-07,0.00020449627169930113,0
78,5.182511764116232e-07,0.00020413444170774055,0
79,5.172785330110057e-07,0.00020574313863374808,0
80,4.2920558102440093e-07,0.00020718244009517494,0
81,4.5738537129714465e-07,0.00020648076819426085,0
82,4.3612953568410334e-07,0.00020706182099087606,0
83,4.176962684086015e-07,0.0002081111203370185,0
84,4.906967970372335e-07,0.00020826377160269413,0
85,5.242558036781436e-07,0.0002046000357519849,0
86,4.504886999950209e-07,0.00020431860032849852,0
87,4.303804203825565e-07,0.0002032906666820684,0
88,4.383925450317137e-07,0.00020528326332315886,0
89,4.0024525102991194e-07,0.00020555272779106373,0
90,4.0814833549275804e-07,0.00020543252768050565,0
91,4.169046923429849e-07,0.00020345525500519985,0
92,4.0401447585636784e-07,0.00020478310399327856,0
93,3.799272077222535e-07,0.00020376136018147194,0
94,3.3596589664822627e-07,0.00020438015311668748,0
95,3.2341519869305556e-07,0.00020335044475125274,0
96,3.2577552923523797e-07,0.00020334078197221448,0
97,4.049342143245179e-07,0.000202896691724897,0
98,3.587078322613995e-07,0.00020377118535189366,0
99,3.198297760147353e-07,0.0002019063857662587,0
100,3.2680873533001056e-07,0.00020325149478559967,0
101,3.021765798632437e-07,0.00020248674835339524,0
102,3.3054585423442627e-07,0.0002026468728035403,0
103,2.9327418654402874e-07,0.00020126866523020065,0
104,3.187960794271132e-07,0.00020246341986615611,0
105,3.084766425084725e-07,0.0002072662933169763,0
106,3.9254320424289487e-07,0.00020309756648564,0
107,3.1684898658568274e-07,0.0002042609541225783,0
108,4.176585353866912e-07,0.00020387033657038068,0
109,3.0767934486159833e-07,0.00020461158026115518,0
110,2.9961957791994526e-07,0.00020316774872858903,0
111,3.024814051855174e-07,0.00020174934908808156,0
112,2.8493768717808273e-07,0.00019961563428866832,0
113,3.4845025935260866e-07,0.00020220829476639255,0
114,3.16103117023797e-07,0.0002002804095242438,0
115,3.4817360569111147e-07,0.00020402374876138914,0
116,2.929460624769246e-07,0.00020397398327039643,0
117,2.6753569008034415e-07,0.00020134180971756165,0
118,2.6697145395845414e-07,0.00020515091156433587,0
119,2.4858811052470674e-07,0.0002025642049865927,0
120,2.7259316111417873e-07,0.00020455581292722947,0
121,2.480581933673975e-07,0.00020139795057625543,0
122,3.1076900502811685e-07,0.00020526233147642918,0
123,2.4826468802530144e-07,0.0002048216482212348,0
124,2.6679164717479135e-07,0.00020522082775463414,0
125,2.824150902408913e-07,0.0002023842319699374,0
126,2.824482369416684e-07,0.00020714919642154855,0
127,2.950127549045247e-07,0.00020651881621266423,0
128,2.387821953328878e-07,0.00020880798465085985,0
129,2.939934864798488e-07,0.00020254279596919396,0
130,2.7782583415722824e-07,0.00020854791924502473,0
131,2.804196320378806e-07,0.00020288933729143162,0
132,2.546112234512759e-07,0.0002009966657326115,0
133,3.179672719896899e-07,0.0002042640986577721,0
134,3.018558498008976e-07,0.00020431133611076104,0
135,2.1992194665084e-07,0.00020410234545339823,0
136,2.134372238684569e-07,0.00020465149378284532,0
137,1.9522499371760206e-07,0.0002047640713021,0
138,2.1057262177059674e-07,0.00020405195659646566,0
139,2.74170631198059e-07,0.00020748362500307081,0
140,2.159097216574038e-07,0.00020662512555974117,0
141,2.217249140990245e-07,0.00021103092613964367,0
142,4.066565509497084e-07,0.0002078116851778398,0
143,3.643106351330239e-07,0.00021029999639153964,0
144,4.0493603183044685e-07,0.00020564345341990086,0
145,2.558965168856691e-07,0.00020488053281511717,0
146,2.668337958489357e-07,0.00020696230829482428,0
147,2.229573898694625e-07,0.00020358207251853483,0
148,2.2382094124534378e-07,0.00020448870315138297,0
149,2.389362677975929e-07,0.0002047800162674096,0
150,2.0474475570054205e-07,0.00020776776891138303,0
151,2.261753940393735e-07,0.00020612776354744485,0
152,1.9721998689985367e-07,0.00020865810969699402,0
153,2.3612734188751212e-07,0.00020795306614651752,0
154,2.1501653740520718e-07,0.00020502733290473287,0
155,1.9358157375358486e-07,0.00020381324301454618,0
156,3.379655461937945e-07,0.00020512115093080353,0
157,2.258829884356867e-07,0.00020798213643227423,0
158,2.443403261262264e-07,0.00020654669732881616,0
159,2.0305725048335329e-07,0.00020646170513921269,0
160,1.9330289889261975e-07,0.000209146772460656,0
161,2.250370204206974e-07,0.00020634130746374004,0
162,1.8723099470862064e-07,0.00020867004358898574,0
163,2.503633486301668e-07,0.00020328796157783534,0
164,2.9454690492479485e-07,0.00020835830453193698,0
165,2.84537594275318e-07,0.00020688824253446898,0
166,1.894375470617045e-07,0.00020260415432719984,0
167,3.1618346443382305e-07,0.00020446626369857623,0
168,2.2952298949939532e-07,0.00020518340340949724,0
169,1.7965417533205034e-07,0.0002033657063143682,0
170,2.0875902005561173e-07,0.00020303022281887304,0
171,2.1418394262249553e-07,0.00020812734799671508,0
172,2.909617895475427e-07,0.00020654996142942958,0
173,1.8071745992434753e-07,0.00020761152338411132,0
174,2.1567272491798888e-07,0.0002026356763878607,0
175,2.8071514276877964e-07,0.00020760210053496152,0
176,2.3873245482502346e-07,0.0002054379141633571,0
177,1.715094211293745e-07,0.0002114986917383845,0
178,5.635049570273401e-07,0.00020528478936883283,0
179,3.1223970451009804e-07,0.00020487698929314526,0
180,1.9717210595511615e-07,0.00020224561377533209,0
181,4.325819245201362e-07,0.00020714929845398478,0
182,4.2632760760059727e-07,0.00020239480452795454,0
183,3.454536564310352e-07,0.0002029491046349171,0
184,4.3893824978312763e-07,0.00020485640029998747,0
185,2.7606443381955614e-07,0.0002054327381224054,0
186,1.889392691592969e-07,0.0002024986815231694,0
187,2.1363762848190296e-07,0.00021108353873513198,0
188,4.481328751602987e-07,0.00020643219285631806,0
189,2.2254814377597208e-07,0.00020307225667907922,0
190,1.9364854142206862e-07,0.00020502205118952456,0
191,1.9532520494943506e-07,0.0002068232497319121,0
192,2.5064409759657215e-07,0.00020385169596649774,0
193,2.2367303492595655e-07,0.00020164910850430806,0
194,1.798010126346925e-07,0.00020217383100610393,0
195,2.1086133682224612e-07,0.00020485897706462602,0
196,1.7526797581528694e-07,0.0002060045029401559,0
197,2.417928302326423e-07,0.00020270543425885318,0
198,3.1759694454011677e-07,0.00020524811920320956,0
199,2.571416593316205e-07,0.0002003478624609888,0
200,3.852321666416662e-07,0.00020518804399528734,0
201,2.5170274653874e-07,0.0002083815726294962,0
202,2.644540062308851e-07,0.0002049194527037615,0
203,1.9287608615852106e-07,0.00020478340972179533,0
204,1.7891704264523625e-07,0.00020247902790929752,0
205,1.7369433710261613e-07,0.00020315703996341605,0
206,1.7400542226479912e-07,0.00020307055249153277,0
207,1.928162552817911e-07,0.00020247701221549395,0
208,2.230343055937671e-07,0.0002019390313515593,0
209,2.158904417422868e-07,0.00020504112126698586,0
210,2.0748059300120343e-07,0.00020215659224184342,0
211,1.763511584879491e-07,0.00020395830056225387,0
212,1.6309648367634908e-07,0.00020101735090363355,0
213,1.8599204131865785e-07,0.0002047634666677173,0
214,1.9853234354142353e-07,0.0002072560225229626,0
215,4.775172580299868e-07,0.00019923285726844328,0
216,4.934030533277331e-07,0.00020257454540545107,0
217,2.0034482786730045e-07,0.0001906802744526955,0
218,2.677251978727837e-06,0.00020172240368927482,0
219,7.64251820261806e-07,0.00020859818902826025,0
220,5.501058989821325e-07,0.0002022725747094992,0
221,2.393545945024681e-07,0.00019701772156835817,0
222,6.480998821388777e-07,0.00020218431503868955,0
223,2.1840514687194562e-07,0.00020345799658910216,0
224,2.006844413133921e-07,0.0002101697519713169,0
225,5.310946950036917e-07,0.00020927325843003852,0
226,4.082980519630904e-07,0.00019308829551253865,0
227,1.4253442104634858e-06,0.0001991220189258702,0
228,3.7169264717748573e-07,0.00020468163570114278,0
229,4.467944482274372e-07,0.00019907070257257938,0
230,1.796808358521292e-07,0.00019553915883988287,0
231,2.9218128031932173e-07,0.0002001839837089128,0
232,1.8060230319899968e-07,0.00019832475689215704,0
233,1.9367110385745745e-07,0.00019868733669919334,0
234,2.0540304148414912e-07,0.0002009870826587309,0
235,1.7244242760708825e-07,0.00020387387454510718,0
236,2.168465125134567e-07,0.0002050985487178214,0
237,3.060565080173968e-07,0.00020204450091329396,0
238,1.936066920701173e-07,0.0002024905725567648,0
239,2.157089376695938e-07,0.00019395984462786903,0
240,4.4653921720066316e-07,0.00019898459151433437,0
241,1.613716270229616e-07,0.00019808791751086755,0
242,1.4570553280075884e-07,0.0001953074130745469,0
243,3.4168620891805184e-07,0.0001867832650853136,0
244,1.704206721786072e-06,0.00019986534123557276,0
245,5.294769741850337e-07,0.0002014759592448854,0
246,3.8686993265422997e-07,0.00019966404408512984,0
247,1.8832752322473757e-07,0.00019555571192773227,0
248,2.3822688201950614e-07,0.00019516619866152826,0
249,3.270114354990721e-07,0.00019737502042850265,0
250,1.6023770729411698e-07,0.00019396217972622376,0
251,3.631469719188894e-07,0.00019764226845685892,0
252,1.7534323409641153e-07,0.0001981134411245545,0
253,1.5688709053706145e-07,0.00019900278767783278,0
254,1.3750106530751066e-07,0.00020417835768223706,0
255,3.1663839667139544e-07,0.00020099857049687335,0
256,1.5657123628135728e-07,0.0001995216905660121,0
257,1.2689535946897306e-07,0.0002020166742400519,0
258,1.7428895174783442e-07,0.0001977146657563868,0
259,2.019927257270954e-07,0.00020057117344760911,0
260,1.520440700249576e-07,0.000199692664029831,0
261,1.9578884315173703e-07,0.00020391544822980615,0
262,3.898270415863696e-07,0.00020120851260670407,0
263,1.8875537634590818e-07,0.0001975210990535229,0
264,2.2375930099753266e-07,0.00019946688788423242,0
265,1.4495997897633636e-07,0.00020152664147580482,0
266,1.5799902836472871e-07,0.00019938673418339286,0
267,1.2707635424889548e-07,0.000196922639584751,0
268,1.497280872624243e-07,0.00019917096377796873,0
269,1.3344767722162764e-07,0.00020509012271328057,0
270,3.233559234226183e-07,0.00019539365241092108,0
271,4.140632726619781e-07,0.00020206327047142463,0
272,3.226680264117199e-07,0.00020294141788918272,0
273,1.6901062198063832e-07,0.00019931667454839696,0
274,1.290219149418257e-07,0.0002020345741406933,0
275,1.7068219963720166e-07,0.00019937535773578209,0
276,1.4013710599362263e-07,0.00019822662187985577,0
277,1.560991679366175e-07,0.0001980461453546405,0
278,1.1846470194663331e-07,0.0001958475199932726,0
279,2.364497315905216e-07,0.00019937400340885435,0
280,1.5666541661015045e-07,0.00019438825336561775,0
281,2.6139199250581707e-07,0.00020133214584751392,0
282,2.4179261656377646e-07,0.0001967887251930205,0
283,1.8948480644791922e-07,0.0002015334847943765,0
284,2.070119122746713e-07,0.0002034682240039641,0
285,2.1008645693732764e-07,0.00020035519565818506,0
286,2.21175423270901e-07,0.00020244284665422,0
287,2.82248524736521e-07,0.00019754062365168174,0
288,1.5242168705376903e-07,0.0002024150920490692,0
289,2.6781751032336705e-07,0.00020004865658283135,0
290,2.009910912192936e-07,0.00019874792789313607,0
291,1.3141458379511566e-07,0.00019386959014609928,0
292,5.850153279037087e-07,0.00019913386507611327,0
293,2.0816990564892366e-07,0.00019633586376727438,0
294,1.5809733146697244e-07,0.00019764473930137958,0
295,1.5715246645385844e-07,0.000197168239080711,0
296,1.2251800830277139e-07,0.00019322136673833408,0
297,3.3416529035781514e-07,0.0002060780215054729,0
298,6.853360451802983e-07,0.0002026966076694358,0
299,1.6531824345326264e-07,0.00019933828664722302,0
300,1.759074955968084e-07,0.00019539854128588358,0
301,1.5229857075244182e-07,0.00019725927269691553,0
302,1.2986050511777072e-07,0.00020393980722928492,0
303,3.7977453129725493e-07,0.00020064544185913446,0
304,1.8580617151888963e-07,0.00019638394068291267,0
305,3.7664014008086957e-07,0.00019815085231611226,0
306,1.451007831541929e-07,0.00020064012847391844,0
307,1.7629748623864833e-07,0.0001946764306898928,0
308,1.7448423700831726e-07,0.00019884104126537713,0
309,1.599550009939044e-07,0.00019442736611707942,0
310,2.5312636823189946e-07,0.00019688663118552817,0
311,1.8258158850657555e-07,0.0001963932618376855,0
312,1.1065810182192142e-07,0.00019734529137278002,0
313,1.0773567116715883e-07,0.00019675899398601156,0
314,1.0203684090916662e-07,0.00019767519363254768,0
315,1.0216217889392727e-07,0.00019922053457755072,0
316,1.5175762163929592e-07,0.00019738170326111587,0
317,1.0913910734288726e-07,0.00019364919035694017,0
318,2.453072395646481e-07,0.00019874414616230475,0
319,1.4351941665498133e-07,0.00019454535870056072,0
320,1.1799459455773569e-07,0.00019631037380585177,0
321,1.398887615955684e-07,0.00019600941742602696,0
322,1.194069418752073e-07,0.00019820781206193852,0
323,1.3980605966874398e-07,0.0001943589052258683,0
324,3.0795285566433094e-07,0.0001921850959354876,0
325,6.143560736335331e-07,0.0002006952452434988,0
326,3.672426443821811e-07,0.00019793777490625258,0
327,1.7595735559369843e-07,0.0001959943071290715,0
328,1.193950733159554e-07,0.00019746107696700613,0
329,1.1907730717345058e-07,0.00019302061275695083,0
330,1.5558269948508872e-07,0.0001958540523741414,0
331,1.7520668414241166e-07,0.00019525287301872622,0
332,1.3196208832701682e-07,0.00019568407139089353,0
333,1.2795375680969123e-07,0.0001933299073534688,0
334,1.0920427608353504e-07,0.00019517200063459708,0
335,1.1338432027334265e-07,0.00019369106233285184,0
336,9.671329693690762e-08,0.00019393682165401807,0
337,9.81357242181264e-08,0.00019571678712349404,0
338,3.3800013306418116e-07,0.00019609679806588558,0
339,2.997534698895434e-07,0.0001911190404508011,0
340,1.0693231319730951e-07,0.00019405317076232574,0
341,1.1416482942442e-07,0.00019540363089122476,0
342,1.9411922962592876e-07,0.00019387916733467521,0
343,1.7760600772060283e-07,0.00019244298858825244,0
344,1.6526149371686198e-07,0.00019161686140929822,0
345,8.95419996369605e-08,0.00019244928068580714,0
346,9.428017388752712e-08,0.00019548074178198015,0
347,2.3702399681862916e-07,0.00019226510182759158,0
348,1.3281475655897272e-07,0.00018775693344128336,0
349,4.143807176322342e-07,0.00019119581458841795,0
350,1.440097302017099e-07,0.00019162428245580743,0
351,9.168107065461965e-08,0.00019025250887272068,0
352,1.972289527291251e-07,0.0001923697155000693,0
353,9.564461909301982e-08,0.00019303132829867568,0
354,8.931315857985393e-08,0.0001908211788653574,0
355,1.1786837349833182e-07,0.00019206729977981236,0
356,8.161841701787967e-08,0.00019236181851219752,0
357,1.3763265239951922e-07,0.00019220891239592625,0
358,8.25522299217388e-08,0.00019227708881025605,0
359,7.521180559179567e-08,0.00019489448934172917,0
360,2.1113935401871925e-07,0.00019210662503226208,0
361,8.536211726372929e-08,0.0001937832286166629,0
362,1.4094780331189635e-07,0.00019047806846061988,0
363,8.995819602033385e-08,0.00019453835710878223,0
364,1.2897470739403615e-07,0.0001936190011718093,0
365,1.0498559606314923e-07,0.00019449549520311044,0
366,1.4338838402026585e-07,0.00019030256237485078,0
367,1.6449030822611083e-07,0.00019102479657760616,0
368,1.1010623309147842e-07,0.00019105660474397942,0
369,8.51290804708314e-08,0.00019297232967125275,0
370,1.0117254827084097e-07,0.00019459183147883214,0
371,1.7103649607112702e-07,0.00019357176905093713,0
372,1.769779003056345e-07,0.00019100466583916423,0
373,1.0887424939094827e-07,0.000193424102131237,0
374,1.6509150610523293e-07,0.00019095121811433188,0
375,1.6498807481156757e-07,0.0001913607041530976,0
376,8.995946812059096e-08,0.000191807786931865,0
377,9.644347250960758e-08,0.0001906351493938296,0
378,1.3268050423329352e-07,0.00019238324226590744,0
379,9.138909521003902e-08,0.00019070924479583693,0
380,7.901448681861172e-08,0.00019232316894804392,0
381,1.2785704862286676e-07,0.00019224991005835042,0
382,1.1153715557312108e-07,0.00019079438651520503,0
383,1.2758896536494343e-07,0.00019198875350473447,0
384,8.830815195060827e-08,0.00019262182036288862,0
385,1.2700309422537364e-07,0.00019125319477242007,0
386,9.563639786747666e-08,0.0001894735715879617,0
387,1.4669028032807458e-07,0.0001822887374676514,0
388,1.2581516541392442e-06,0.00019590005712471058,0
389,8.315061035368561e-07,0.0001890998614865671,0
390,2.8176000900502246e-07,0.00019466457441323775,0
391,3.395095730483507e-07,0.00019198936311780833,0
392,9.459852578759904e-08,0.00018872700647538018,0
393,7.063144609934702e-08,0.00018873555557959672,0
394,8.596915032429512e-08,0.00018854622396042054,0
395,2.0102039997720743e-07,0.0001920878953497597,0
396,1.2598498655370904e-07,0.00019065303216101218,0
397,8.13372930166202e-08,0.0001928515458245218,0
398,1.3087305536781214e-07,0.00018991142915932555,0
399,7.577034238454694e-08,0.0001895262250886225,0
400,8.186034331562795e-08,0.00019185716795726211,0
401,7.27214909888084e-08,0.00019105927851626408,0
402,7.715813894969315e-08,0.00019179896186371438,0
403,8.859644661398062e-08,0.00019166347240771482,0
404,1.0151693344639403e-07,0.00019130232056306328,0
405,8.118591759537084e-08,0.00019137950624175046,0
406,1.0324705329952205e-07,0.00019010103061126984,0
407,7.939179471280822e-08,0.00018921453514236686,0
408,1.2689953937352562e-07,0.0001915741299330419,0
409,3.3633050510915626e-07,0.00018728569386858364,0
410,2.1747785797218767e-07,0.00018767434575975064,0
411,2.3660534799180423e-07,0.00019646125219648246,0
412,3.6335118194273955e-07,0.00018810183041246653,0
413,1.4140097610701248e-07,0.0001901640495625418,0
414,9.239781330034187e-08,0.00018828599239845094,0
415,8.465055146080974e-08,0.00018961787862870882,0
416,6.322056020111654e-08,0.00019159787927334785,0
417,1.0654230860456952e-07,0.00018831241326755722,0
418,8.771685558502479e-08,0.00018592945271092462,0
419,3.3329737651988914e-07,0.00018681159772572856,0
420,1.9406525342030985e-07,0.0001931038057643511,0
421,2.3379130657608916e-07,0.00018731758622708312,0
422,1.2086696456873786e-07,0.00018677867173562426,0
423,3.3013356355889676e-07,0.00018596900453992136,0
424,1.96831532146395e-07,0.00019108025148329488,0
425,1.0606231020603457e-07,0.00018933538457259748,0
426,6.70548687630466e-08,0.0001882667810890436,0
427,1.0647628054046924e-07,0.00018944336677527245,0
428,1.462157612105252e-07,0.0001912436603790753,0
429,1.2195601610950158e-07,0.00018584165158679113,0
430,1.315699658178113e-07,0.0001887359110335598,0
431,1.0361686654838062e-07,0.00018917877343421804,0
432,7.175536298086072e-08,0.00019068508721822175,0
433,8.012903368295134e-08,0.00019023355902143122,0
434,8.250760324020165e-08,0.00018854486056735765,0
435,1.05298778179054e-07,0.00018919765860862133,0
436,1.1096686139159452e-07,0.00018670583230066148,0
437,1.228589974843777e-07,0.00019045200203129885,0
438,1.1159651099277897e-07,0.00018862991171757226,0
439,6.439294923705059e-08,0.00018711404934173417,0
440,8.442751926560416e-08,0.00018912727740242165,0
441,7.77053274252533e-08,0.00019249322244500666,0
442,2.7004177871820103e-07,0.0001883472252135345,0
443,1.0294053814718387e-07,0.00019137933778066638,0
444,9.221336083749897e-08,0.0001893602837908004,0
445,1.0289445673164409e-07,0.00019058631648545063,0
446,7.566578233308974e-08,0.00018776622742838338,0
447,8.635161850911461e-08,0.00018848325766956408,0
448,1.5363283111122568e-07,0.00018964705010175354,0
449,1.2020387398077153e-07,0.00018848254381130235,0
450,7.990056769535951e-08,0.00018918665811365888,0
451,6.230538828194822e-08,0.0001878386330410962,0
452,5.1454038095621064e-08,0.00018894555629661293,0
453,8.485195663973993e-08,0.00018863426764208506,0
454,8.292409588696822e-08,0.00018975901012500667,0
455,1.1247267881400126e-07,0.00018858340292062154,0
456,7.292759358309501e-08,0.00018903785619066996,0
457,6.592739428417256e-08,0.00018891226882894387,0
458,8.468659132870193e-08,0.00018525831123524853,0
459,2.0382611024815116e-07,0.0001895910011337177,0
460,1.1566033075759728e-07,0.00019086216037776793,0
461,9.956027089928528e-08,0.00019194927953693566,0
462,4.770090075459027e-07,0.00018353935181991313,0
463,8.002791703458526e-07,0.00018971200190693997,0
464,2.0667411263968637e-07,0.0001866981326011103,0
465,1.6736466372227679e-07,0.00018417192738574026,0
466,3.7486710130967433e-07,0.0001851643527762811,0
467,1.9236370426009362e-07,0.00018592250331857173,0
468,8.589697982967398e-08,0.00018720039959228376,0
469,5.847457349157749e-08,0.00018903003984530197,0
470,1.0901508808385143e-07,0.00018775294415742245,0
471,1.9910731790504565e-07,0.00018746036791364115,0
472,8.477899282242129e-08,0.00018203272267270325,0
473,2.3106433772914985e-07,0.00018436738407045578,0
474,1.1372445135848244e-07,0.00018553891292772694,0
475,1.1127608486075554e-07,0.00018731812165151206,0
476,7.686703083170248e-08,0.00018561349350626165,0
477,1.1550918899052792e-07,0.00018758244130284935,0
478,9.796035510312433e-08,0.00018410958304712125,0
479,1.4645464754996127e-07,0.0001841439743244277,0
480,2.3432968115374512e-07,0.00018422133676201762,0
481,1.4247306107957162e-07,0.00018770901215584297,0
482,1.4010640054438248e-07,0.00018726773463853918,0
483,8.339309525552369e-08,0.00018419495742810337,0
484,7.802604726271611e-08,0.00018535731820998872,0
485,1.808843022145749e-07,0.00018890336328731907,0
486,3.421354369670664e-07,0.00018501127506419428,0
487,2.2012718741224513e-07,0.00018689616016515973,0
488,1.1745349413018164e-07,0.00018361131041069782,0
489,7.496746507779502e-08,0.00018626692079876992,0
490,2.3639930824069003e-07,0.00018214790730509975,0
491,8.903571151074075e-08,0.00018380150076190212,0
492,6.273090512300636e-08,0.0001825904162647842,0
493,6.575606008834433e-08,0.00018321927456153752,0
494,6.67830467193653e-08,0.0001817835087391549,0
495,5.656454041375183e-08,0.0001802782521740737,0
496,1.1535887399018953e-07,0.0001816363537180313,0
497,1.8449722677182652e-07,0.00018993030794133524,0
498,5.896468844889015e-07,0.000183613644925132,0
499,1.8955813985490838e-07,0.00018518918796298374,0
