epoch #,Training loss,Validation loss,epoch_time (seconds)
0,0.024628105852299357,0.0006852904809947022,140
1,0.0007481079124512949,0.000626607197825931,145
2,0.0006480354118552482,0.0005442463844525988,145
3,0.0004322789414776731,0.00038752985051766623,144
4,0.0002898136154762106,0.00040853114301733865,143
5,0.0001992329968519013,0.00028610659710683853,144
6,0.00015422269844547575,0.0003197449888632926,148
7,0.00013407244503988686,0.00024658956254612006,140
8,0.0001063411283365741,0.00028914723107121773,145
9,7.094938845004034e-05,0.00024286430253330556,140
10,9.145839221791784e-05,0.00024867866448712944,143
11,6.03383737911059e-05,0.0002175982308277337,144
12,5.766167611330854e-05,0.0001921201730584085,146
13,5.771883908372339e-05,0.00021373458062510606,149
14,6.443351413780603e-05,0.00019947702271334896,148
15,6.754803836010033e-05,0.00016562301307948278,152
16,4.456261567965712e-05,0.00017253776704385083,145
17,3.861208724865483e-05,0.00018313218018268178,146
18,4.2505821038975665e-05,0.00015886061706233193,141
19,3.761798800703466e-05,0.00016363561894786326,142
20,2.9409577369473743e-05,0.00018432087613012556,142
21,4.0889089720988154e-05,0.00015734797694408285,144
22,3.972640713202834e-05,0.00017328786780149144,146
23,2.9834747864071404e-05,0.00015775164442608582,151
24,2.9734258308277962e-05,0.00014624140183443663,144
25,2.7433979533731413e-05,0.00014957620888930316,145
26,3.0562362724878484e-05,0.00014949096855997033,147
27,2.6338181574923416e-05,0.00016020727346431195,144
28,3.283942064095376e-05,0.0001723002709847026,148
29,2.6980391434241122e-05,0.00015256030427770757,147
30,2.8506294965355463e-05,0.00016455690004351083,149
31,3.178971058793189e-05,0.00016004073189650084,148
32,2.150018812031916e-05,0.00015835537373204572,145
33,2.055773227636694e-05,0.00016342390584979207,145
34,2.3879321532432813e-05,0.00014929224797382746,145
35,3.842496231040319e-05,0.00011867918122583042,149
36,2.306898422475924e-05,0.00015300310853850435,140
37,1.9275870071597436e-05,0.00013390031740624238,150
38,2.1257559620170906e-05,0.00014784529772709327,144
39,1.9958571281724242e-05,0.0001334066371327343,149
40,1.9140351773253846e-05,0.0001300358932544109,149
41,3.491496524427977e-05,0.00020114940844308862,146
42,3.8859509766245846e-05,0.00013772722484931804,143
43,2.210664221123594e-05,0.0001485713151648113,144
44,1.9111551034859385e-05,0.00014731065593111674,144
45,1.8744120762239146e-05,0.00013485424814158983,149
46,2.3926409663875926e-05,0.00013939556408539697,146
47,1.5933781123867328e-05,0.00013129393291875184,148
48,2.0369047395244895e-05,0.00012637864249766406,148
49,2.3183967263699364e-05,0.00012152033340885876,141
50,1.3821720246254133e-05,0.0001214598814206906,142
51,1.4461734665090191e-05,0.00012087008204818559,140
52,1.5862499910692894e-05,0.0001261872336911724,140
53,2.0481686802172177e-05,0.00012052341383817342,139
54,1.2312963265201263e-05,0.0001225309433233834,141
55,1.3275322190010784e-05,0.00012022672107267616,144
56,1.3301004855748033e-05,0.000125394527906546,152
57,1.6961641446644758e-05,0.000117196247722894,144
58,1.2393204353618596e-05,0.00011817777804674718,145
59,1.567206555154808e-05,0.00012107413930502536,145
60,1.0821773572955296e-05,0.00012283784365086232,142
61,1.1772641038113725e-05,0.00010724778601338747,144
62,1.050657531677289e-05,0.00010290808607336942,147
63,9.09829119283639e-06,0.00011111841774411869,145
64,1.1643468228199213e-05,0.00010923289037674344,144
65,1.0850044120232198e-05,0.00011460001577568129,144
66,1.0322681835343435e-05,0.0001029818212856711,140
67,1.4699114028378783e-05,0.00011545027689288919,139
68,1.0259082896541199e-05,0.00011474041881504222,139
69,1.0775058989884791e-05,9.938535085769152e-05,139
70,1.7901803719180497e-05,0.00010193686743980088,140
71,1.0581015633217791e-05,0.00011596596492652692,141
72,1.1263594787974458e-05,0.00010671853210603392,144
73,7.57964596391798e-06,0.00010017083526905664,139
74,1.0010756760529112e-05,9.790204946342535e-05,143
75,7.690881342828756e-06,0.00010737529560087171,139
76,1.1789894943984864e-05,0.00010204756025521193,140
77,1.1470470316122704e-05,9.143209350969317e-05,141
78,8.185639327851502e-06,9.859725605827367e-05,142
79,6.652924931976096e-06,0.00010319642931726401,141
80,7.021512332853903e-06,8.926701591131934e-05,141
81,7.203865651446266e-06,0.00010684809528241571,141
82,1.4162802953452027e-05,8.6739717818392e-05,141
83,8.460407027630393e-06,9.394053000087488e-05,141
84,5.132097100329985e-06,9.29276400046651e-05,141
85,9.761763558876205e-06,8.790736609527538e-05,141
86,6.6143788655738585e-06,9.146729844981815e-05,142
87,1.10745498621138e-05,8.793247391888684e-05,143
88,5.9713856101895205e-06,9.60650243090439e-05,144
89,6.283962601504424e-06,9.405470463737211e-05,144
90,8.688557511947705e-06,0.00010901538954785353,143
91,1.0577391981905158e-05,9.284243333066537e-05,143
92,9.645333010395279e-06,8.976997237255488e-05,143
93,4.49932255977811e-06,9.223183702812446e-05,143
94,5.330980290235349e-06,0.00010445273179589821,143
95,7.614319244637884e-06,9.984474183918092e-05,143
96,6.617500133274148e-06,9.478966115447301e-05,145
97,4.726368489356263e-06,9.000319027302802e-05,142
98,1.6020143412085666e-05,9.690698523102577e-05,143
99,1.642356358081395e-05,9.844401644884429e-05,143
100,5.564449655334361e-06,9.81703764400017e-05,143
101,4.569007783234097e-06,8.810630313665411e-05,143
102,5.162292954135811e-06,8.948786216120576e-05,143
103,6.626961022719753e-06,9.416172535952281e-05,144
104,1.8757891945659306e-05,0.00011277387428911457,142
105,6.0201224761379766e-06,8.982082441193126e-05,140
106,4.008544790808215e-06,9.735623399402692e-05,142
107,7.078444723476848e-06,9.339865489355923e-05,142
108,5.0797229723920955e-06,8.739994853345266e-05,142
109,6.294708900039442e-06,9.213060849139437e-05,142
110,7.856716257714203e-06,9.268442328110385e-05,142
111,6.032672545543038e-06,8.844068914338677e-05,141
112,5.560252862164521e-06,9.301662900543704e-05,142
113,4.437873895300993e-06,9.260715033838733e-05,142
114,3.783013790018538e-06,9.142861139801141e-05,142
115,3.6764507924928763e-06,9.294936948392263e-05,143
116,7.694802720037276e-06,9.984312562102149e-05,141
117,1.1733659262476563e-05,0.00010133768118608314,140
118,4.982461419998587e-06,9.349911666478767e-05,219
119,3.7331592030663066e-06,9.424430967032981e-05,140
120,3.923797131782132e-06,9.516051577075811e-05,140
121,6.078818464836579e-06,9.690359354983766e-05,140
122,2.6439108708402345e-05,9.069571575877741e-05,140
123,6.976545698201441e-06,8.02720179810565e-05,140
124,3.4981777137002245e-06,8.588231397620105e-05,140
125,3.4100721131245017e-06,8.644240876057068e-05,140
