epoch #,Training loss,Validation loss,epoch_time (seconds)
66,1.5132959919852014e-05,1.289421187201307e-05,153
67,1.477175072895162e-05,1.25937000830276e-05,156
68,1.4417203775255158e-05,1.2226498434440304e-05,155
69,1.406491364997981e-05,1.1981454013745313e-05,152
70,1.3730370395602553e-05,1.1774963191749278e-05,156
71,1.3419224621677793e-05,1.1680187288909804e-05,153
72,1.3117445282246495e-05,1.135041325441482e-05,146
73,1.2833186061801495e-05,1.118088993285902e-05,147
74,1.2563117612775055e-05,1.0900043920944724e-05,147
75,1.2302907859768973e-05,1.0681511761086197e-05,147
76,1.2056580779409904e-05,1.0430178972173455e-05,146
77,1.1815922751504167e-05,1.0407118899357267e-05,147
78,1.158728299659825e-05,1.0070448463395551e-05,147
79,1.1366111623581012e-05,9.91140917502895e-06,147
80,1.1155067414537452e-05,1.0019329695338987e-05,148
81,1.0954745752811008e-05,9.768766962766925e-06,149
82,1.076058248145273e-05,9.488916795918887e-06,148
83,1.0572554590246661e-05,9.394761218685947e-06,148
84,1.0391399977048753e-05,9.198588376822038e-06,148
85,1.0217730606117667e-05,9.068471749657721e-06,148
86,1.0050504794311234e-05,8.963110682619891e-06,149
87,9.884429386643619e-06,8.842929366426305e-06,148
88,9.727453184082565e-06,8.760729669408437e-06,148
89,9.581121666997205e-06,8.598312792940457e-06,148
90,9.43439115210574e-06,8.540530051623532e-06,148
91,9.295292940640304e-06,8.521725354026638e-06,148
92,9.162557512767803e-06,8.311701287413417e-06,148
93,9.028844617866773e-06,8.34100114222356e-06,148
94,8.906249551562888e-06,8.082929277197933e-06,149
95,8.779419889502937e-06,7.94184100413986e-06,148
96,8.664816644919815e-06,7.870215200364892e-06,148
97,8.544241291019717e-06,7.816616892494223e-06,148
98,8.435340908942057e-06,7.88822129608482e-06,148
99,8.325504887497201e-06,7.666590520315797e-06,147
100,8.216552937896764e-06,7.693871721017582e-06,148
101,8.114690721082627e-06,7.47515774486409e-06,148
102,8.012775191342702e-06,7.389096545972189e-06,148
103,7.91630497091815e-06,7.444624175856368e-06,147
104,7.817878467077125e-06,7.303926243123824e-06,148
105,7.723956819476867e-06,7.163769423754478e-06,148
106,7.63020429655047e-06,7.257958134613777e-06,148
107,7.537698806614075e-06,7.031134710356941e-06,147
108,7.450920748769105e-06,6.958020820669426e-06,148
109,7.363583701424597e-06,6.9570861610401205e-06,148
110,7.276134534053695e-06,6.953095292922157e-06,149
111,7.192267080013566e-06,6.86596864347029e-06,148
112,7.1121840003549795e-06,6.715449787678277e-06,148
113,7.033540145626334e-06,6.643195973405488e-06,149
114,6.961211272275911e-06,6.694239440639084e-06,148
115,6.886160793907369e-06,6.557663187206954e-06,148
116,6.813446935583753e-06,6.531367746800424e-06,149
117,6.747085387608174e-06,6.453555478830867e-06,149
118,6.676866217028212e-06,6.445714176033621e-06,149
119,6.61035553837957e-06,6.291939085651099e-06,149
120,6.551272398692989e-06,6.261361734415789e-06,149
121,6.48216563439002e-06,6.292653216428193e-06,149
122,6.42040280002799e-06,6.185871105552233e-06,149
123,6.361155465955645e-06,6.204102037061953e-06,148
124,6.302869736497417e-06,6.085818601763015e-06,148
125,6.245503831120335e-06,6.097074350273372e-06,149
126,6.190294507177896e-06,6.0960073569618345e-06,148
127,6.134503096704562e-06,5.951084269598265e-06,148
128,6.082783566770641e-06,5.930996106127501e-06,148
129,6.029223232789346e-06,5.852868634833358e-06,149
130,5.978170054897253e-06,5.804735663400182e-06,148
131,5.929342224507391e-06,5.7813830226336195e-06,148
132,5.878608523165564e-06,5.848910831592994e-06,148
133,5.831450195976437e-06,5.907035607232055e-06,148
134,5.781995580698343e-06,5.70004383815284e-06,148
135,5.738236778514957e-06,5.665739036710377e-06,147
136,5.690832483444617e-06,5.619362059066888e-06,148
137,5.646581331265307e-06,5.6457676116297755e-06,148
138,5.607742593631635e-06,5.585205955291221e-06,148
139,5.559699407471767e-06,5.503796150834708e-06,148
140,5.521314459739105e-06,5.4914209425795726e-06,149
141,5.480917345101426e-06,5.341105687260079e-06,158
142,5.440270380693784e-06,5.414987554358507e-06,146
143,5.4026648376748195e-06,5.320371102548419e-06,145
144,5.363313602257139e-06,5.378719746692938e-06,147
145,5.323875331503752e-06,5.375207292870428e-06,145
146,5.290781164975752e-06,5.277499854567604e-06,237
147,5.250094084410442e-06,5.249109517055376e-06,147
148,5.216115380542099e-06,5.270048809394008e-06,146
149,5.181981104297765e-06,5.169909307776111e-06,148
150,5.148724039827357e-06,5.2882023271437975e-06,146
151,5.112021835884662e-06,5.098964951097548e-06,149
152,5.080320430682729e-06,5.107367698616619e-06,147
153,5.048176386811644e-06,5.141551443687474e-06,148
154,5.01512815141971e-06,5.046657272360106e-06,147
155,4.98257706402166e-06,5.008475337569468e-06,147
156,4.955152629587577e-06,5.060160819852827e-06,147
157,4.921843663561793e-06,5.033913271940297e-06,147
158,4.8929101087031255e-06,4.940417811836901e-06,148
159,4.85918411041811e-06,4.992389945807603e-06,147
160,4.833542733732347e-06,4.928160701016868e-06,146
161,4.802039831950175e-06,4.922213759567492e-06,146
162,4.772504172995634e-06,4.875397097104656e-06,147
163,4.746656975178418e-06,4.784276212624984e-06,147
164,4.718566604589631e-06,4.968354419530747e-06,146
165,4.694069711232177e-06,4.774269666978731e-06,145
166,4.662623686354808e-06,4.7691711077797145e-06,147
167,4.639041900935064e-06,4.781478099215272e-06,146
168,4.610747529031042e-06,4.7326553078266264e-06,146
169,4.587164372754738e-06,4.692555393353501e-06,146
170,4.561561474309366e-06,4.743027100754849e-06,148
171,4.536094609813352e-06,4.650181546330375e-06,146
172,4.511001182188259e-06,4.606283312297695e-06,147
173,4.486360773047305e-06,4.680611886333677e-06,146
174,4.462821905028911e-06,4.61932988745395e-06,145
175,4.4392941456614856e-06,4.637475049856684e-06,145
176,4.41455394097416e-06,4.561256874858486e-06,146
177,4.393132078141869e-06,4.585305292488364e-06,147
178,4.370562513610242e-06,4.5685943510614846e-06,147
179,4.3485416286288955e-06,4.461979285975837e-06,147
180,4.326817064876112e-06,4.463971687180685e-06,145
181,4.304926852786263e-06,4.5458636986667845e-06,144
182,4.281301910189293e-06,4.5408201863803855e-06,147
183,4.264160129010138e-06,4.425537957821525e-06,154
184,4.239233752824392e-06,4.450183332777873e-06,148
185,4.2184364304954545e-06,4.4033123656009365e-06,150
186,4.198131808731308e-06,4.439154916874472e-06,147
187,4.176780727737588e-06,4.42538113873423e-06,148
188,4.158547917127593e-06,4.4314635616778425e-06,150
189,4.137181282120847e-06,4.4182661726131445e-06,155
190,4.117756910669744e-06,4.3269408462936165e-06,154
191,4.095497027843852e-06,4.345629218868515e-06,154
192,4.076370704421027e-06,4.285084704527926e-06,160
193,4.057921728004162e-06,4.307474244184129e-06,148
194,4.038139186790927e-06,4.213114061684741e-06,154
195,4.018656006999002e-06,4.24363334930954e-06,157
196,4.000502360048069e-06,4.306963461876085e-06,158
197,3.979686920998079e-06,4.180868244565662e-06,160
198,3.964301863148152e-06,4.2001160808868915e-06,152
199,3.94303715810648e-06,4.189963273324934e-06,159
200,3.92565878800352e-06,4.178110630390117e-06,156
201,3.910873217385167e-06,4.167320032494266e-06,156
202,3.891366848372193e-06,4.121564565568451e-06,158
203,3.8743634215941046e-06,4.135910581675297e-06,156
204,3.857655955967361e-06,4.112531563980653e-06,153
205,3.84231005145094e-06,4.070715857925726e-06,156
206,3.822079677526993e-06,4.066125839328029e-06,157
207,3.8061723001770917e-06,4.1253955929018305e-06,152
208,3.7904452909226e-06,4.034297504850368e-06,156
209,3.773170964946489e-06,4.081943647834575e-06,154
210,3.759032185619369e-06,4.092052412070527e-06,149
211,3.741382201124824e-06,4.0486437287852265e-06,150
212,3.7285509791796687e-06,4.087549704484033e-06,154
213,3.7089211272442215e-06,3.931604870920196e-06,148
214,3.696069626047657e-06,3.9572104948454136e-06,147
215,3.6771000308859086e-06,4.029107890177024e-06,155
216,3.665164775735651e-06,3.95114753983361e-06,159
217,3.6484793711431186e-06,3.917060154201168e-06,157
218,3.6341421603289996e-06,3.95047149462732e-06,153
219,3.617881946989986e-06,3.980684318889165e-06,148
220,3.604897499991983e-06,3.955209380850794e-06,148
221,3.591009689940124e-06,3.9031826609570095e-06,147
222,3.5745746407139285e-06,3.893693326362329e-06,147
223,3.560646039411288e-06,3.872456109403734e-06,147
224,3.5461332651142255e-06,3.829194982171662e-06,149
225,3.531617697428208e-06,3.866593355529143e-06,147
226,3.517621347451826e-06,3.877992381259099e-06,148
227,3.5066077928356458e-06,3.867387487465613e-06,150
228,3.493642870621856e-06,3.889038876956835e-06,147
229,3.4794260909620787e-06,3.821256819883387e-06,147
230,3.4674712461227583e-06,3.7434671759334797e-06,147
231,3.4525157025200316e-06,3.7615048455810883e-06,147
232,3.4393310711906946e-06,3.826572384941925e-06,148
233,3.426518891170748e-06,3.7936897853051164e-06,149
234,3.4159447022830135e-06,3.75037251199936e-06,149
235,3.399835902035358e-06,3.781999691923855e-06,149
236,3.3886247663097243e-06,3.7013313320367953e-06,149
237,3.377782929254119e-06,3.6956711953353758e-06,149
238,3.362144126929872e-06,3.698393405678453e-06,148
239,3.352986790229228e-06,3.7153909817890784e-06,149
240,3.340563776791069e-06,3.66814650296083e-06,148
241,3.3286677886611537e-06,3.6741518188588904e-06,148
242,3.3194349200791544e-06,3.6705119449133975e-06,148
243,3.305301464603293e-06,3.6995268466164122e-06,148
244,3.2946650803337847e-06,3.6479014703523173e-06,148
245,3.2839444607320316e-06,3.637001894795893e-06,149
246,3.2724431974367523e-06,3.6484527501150815e-06,148
247,3.261620160876853e-06,3.669837845884544e-06,148
248,3.249413293402044e-06,3.6278682360400282e-06,148
249,3.2406661694039938e-06,3.5658209484360403e-06,149
250,3.230451785715228e-06,3.639235105059563e-06,148
251,3.2200567342112084e-06,3.54225601985609e-06,149
252,3.2080846800785036e-06,3.5587612922749066e-06,148
253,3.1993819617458607e-06,3.615757419532919e-06,149
254,3.1884962692691426e-06,3.6412032511987673e-06,149
255,3.178151617000615e-06,3.5308944038745874e-06,149
256,3.168646950474464e-06,3.5605556790841494e-06,149
257,3.161181067629183e-06,3.5621633197982006e-06,149
258,3.1486114155334442e-06,3.5314205607103966e-06,149
259,3.1406030009086613e-06,3.535584277081889e-06,149
260,3.1287804135486525e-06,3.549045953415703e-06,149
261,3.1214702146991675e-06,3.504016353702959e-06,149
262,3.11159879774178e-06,3.591991900597214e-06,149
263,3.0998522763845604e-06,3.491959021754743e-06,150
264,3.091589496762026e-06,3.4868010067404375e-06,149
265,3.0841826211061828e-06,3.4421828235654118e-06,149
266,3.0736025887149896e-06,3.5010579743905043e-06,149
267,3.0633872455093133e-06,3.438598261867731e-06,149
268,3.057132825729654e-06,3.425834247254389e-06,149
269,3.0467688950672956e-06,3.5370990289271697e-06,149
270,3.0386828579635633e-06,3.4761323304224583e-06,149
271,3.029336645257982e-06,3.396751368448615e-06,149
272,3.019417111896804e-06,3.4191952721620345e-06,149
273,3.012730254671293e-06,3.4130256698015003e-06,149
274,3.0032918390464727e-06,3.399987543144895e-06,149
275,2.992113546001333e-06,3.3743433476341107e-06,149
276,2.987346440683971e-06,3.5117587419748283e-06,148
277,2.9780337093722086e-06,3.340301606829214e-06,148
278,2.967289641343417e-06,3.3385752641202907e-06,148
279,2.961006247129593e-06,3.405794521776731e-06,148
280,2.9525045577181366e-06,3.3771467362825634e-06,148
281,2.946272289095346e-06,3.3848030148106117e-06,148
282,2.936597489183028e-06,3.3862767574974213e-06,148
283,2.9261982511095334e-06,3.2835482590559442e-06,148
284,2.922616803599257e-06,3.3535712566743495e-06,148
285,2.91232829443867e-06,3.421221782892356e-06,148
286,2.906451877193335e-06,3.3896280352022336e-06,148
287,2.8956715463705638e-06,3.2726193429886017e-06,148
288,2.888166181533465e-06,3.290425646942788e-06,149
289,2.8830805732385754e-06,3.320670436031443e-06,148
290,2.8740483280258065e-06,3.2438344657426537e-06,149
291,2.865126958485317e-06,3.3052893733205882e-06,148
292,2.8591529454305684e-06,3.295012487167199e-06,148
293,2.851057476039965e-06,3.2534654967449846e-06,148
294,2.8440296157648184e-06,3.3499601306983275e-06,149
295,2.836106297184994e-06,3.252948149495169e-06,148
296,2.8303930515572904e-06,3.236456588273885e-06,149
297,2.8218216072094615e-06,3.2086118578901607e-06,149
298,2.8152718265449616e-06,3.2996958238050097e-06,149
299,2.8072013306386492e-06,3.203108406563368e-06,149
300,2.800413156530174e-06,3.1881224850390336e-06,148
301,2.7924009513795185e-06,3.201878521437342e-06,148
302,2.7858655580943875e-06,3.168560894257821e-06,148
303,2.7797845892895234e-06,3.2148731480921685e-06,148
304,2.772093007065864e-06,3.2198367680478595e-06,148
305,2.7662779116739825e-06,3.190225378396728e-06,148
306,2.7601405715606896e-06,3.1966839527859005e-06,148
307,2.752512875138729e-06,3.2163844926934933e-06,148
308,2.745475071192645e-06,3.186397364993213e-06,148
309,2.7380289553878936e-06,3.18178005188049e-06,149
310,2.732435431508665e-06,3.1682042894916215e-06,148
311,2.7270394982472432e-06,3.137087669670363e-06,148
312,2.7191227681297196e-06,3.1318250239141125e-06,148
313,2.712004789745234e-06,3.17240521310777e-06,148
314,2.7059831749780145e-06,3.1571402455031698e-06,148
315,2.698593304806061e-06,3.087371620630682e-06,148
316,2.6930397251073207e-06,3.185227096242184e-06,148
317,2.6859767008731567e-06,3.1240829857977033e-06,148
318,2.6796010231257905e-06,3.233465798256255e-06,148
319,2.6732310367482236e-06,3.097922927758959e-06,148
320,2.667607849699297e-06,3.076717681784622e-06,148
321,2.660961161134103e-06,3.131403532929003e-06,148
322,2.6559763508967907e-06,3.0701422986041835e-06,148
323,2.6482289302459157e-06,3.038333583706686e-06,148
324,2.642731989743135e-06,3.1379214319487396e-06,148
325,2.637176536898716e-06,3.1059050606419073e-06,148
326,2.631721972647938e-06,3.0493800533906143e-06,148
327,2.6229001162970565e-06,3.0334574697527777e-06,148
328,2.6181210618729395e-06,3.132748329363545e-06,148
329,2.6134157674691364e-06,3.0475574023952934e-06,148
330,2.6080723504988286e-06,3.061321224477804e-06,148
331,2.6008961359283685e-06,3.100451690852706e-06,148
332,2.594843680609219e-06,3.141173283043115e-06,148
333,2.5872604299531138e-06,3.0930157436159788e-06,148
334,2.583200576240911e-06,3.0066626038731228e-06,148
335,2.5779980366926546e-06,3.099610460606002e-06,148
336,2.5709377578922695e-06,3.1111309150072436e-06,148
337,2.5657430106465735e-06,3.003703167131851e-06,149
338,2.560065813254782e-06,3.0832717086454497e-06,149
339,2.5538661152908887e-06,3.0226957227800685e-06,149
340,2.548734854909443e-06,2.9786028955347338e-06,149
341,2.5432397164463924e-06,3.009477713888751e-06,149
342,2.5366701187191543e-06,3.0431130956526007e-06,149
343,2.5321709137477394e-06,2.9853474102988314e-06,149
344,2.526260910103288e-06,2.972730868994472e-06,149
345,2.523797891791963e-06,3.009937803447694e-06,149
346,2.5147961741822653e-06,3.0179818397458723e-06,149
347,2.511200652654886e-06,3.0559205924450146e-06,148
348,2.50531954489733e-06,2.957264886269022e-06,149
349,2.4988283576021786e-06,2.9449693843218586e-06,148
350,2.4957556028808046e-06,2.912069013511642e-06,148
351,2.4896048683909944e-06,2.996819927324486e-06,148
352,2.4844183673683968e-06,2.951872160075418e-06,148
353,2.479796678265054e-06,2.9299887016706e-06,148
354,2.4750838168653322e-06,2.9405427109726003e-06,148
355,2.4672628164394567e-06,2.9590616847644643e-06,148
356,2.4642019099536067e-06,2.907292384847526e-06,149
357,2.460917468686768e-06,2.8592782480909423e-06,148
358,2.454383597978449e-06,2.9193072280560377e-06,148
359,2.450258288759373e-06,2.895183772212725e-06,148
360,2.444686594406614e-06,2.92782145351288e-06,148
361,2.4394785458009045e-06,2.8875711012158445e-06,148
362,2.4339967206866607e-06,2.8960022791156156e-06,148
363,2.4283526628013617e-06,2.882124144366995e-06,148
364,2.424788689578153e-06,2.881639885042843e-06,148
365,2.4187670028781707e-06,2.8738333302391753e-06,148
366,2.4159421747588732e-06,2.910543084004722e-06,148
367,2.4091925599185e-06,2.879347333145013e-06,148
368,2.4046959172417038e-06,2.8284056877976055e-06,148
369,2.401412530161906e-06,2.863505049274564e-06,149
370,2.3939766532004632e-06,2.923423922661726e-06,148
371,2.3913483966514997e-06,2.8426710872826678e-06,148
372,2.3863036676630144e-06,2.9148873352863553e-06,149
373,2.3818674671102518e-06,2.891365270979861e-06,148
374,2.375674864445252e-06,2.84002380950194e-06,148
375,2.373074017999567e-06,2.776237343281288e-06,148
376,2.3670247153197786e-06,2.872597334184354e-06,148
377,2.362959092103913e-06,2.826100272198781e-06,148
378,2.357194923454451e-06,2.780558290766596e-06,148
379,2.35217430269007e-06,2.8365901464482326e-06,148
380,2.3479006445499677e-06,2.8445628498906535e-06,148
381,2.344456224405307e-06,2.8403477724891702e-06,148
382,2.338897330363662e-06,2.7800335117870145e-06,148
383,2.3355958786520534e-06,2.828133080600886e-06,148
384,2.3301952085768626e-06,2.887607419824862e-06,149
385,2.326001527680174e-06,2.8407122532817706e-06,149
386,2.3218394136909575e-06,2.8153917126315797e-06,148
387,2.317822575770895e-06,2.8101858475616517e-06,149
388,2.311717454920819e-06,2.797319914096429e-06,149
389,2.3078224529110063e-06,2.8230504658890626e-06,149
390,2.3046688792502127e-06,2.775915985798662e-06,149
391,2.2988947904939944e-06,2.8699095659537097e-06,149
392,2.2955933015757845e-06,2.7603197458351732e-06,149
393,2.289786996450196e-06,2.7941589584392068e-06,149
394,2.286948282827242e-06,2.6918345067897238e-06,149
395,2.282012405058512e-06,2.767079634251436e-06,149
396,2.2772673169542527e-06,2.7793100876829018e-06,149
397,2.273520055744236e-06,2.7505547319853337e-06,149
398,2.269979614456216e-06,2.7399865531654355e-06,149
399,2.2664204971079016e-06,2.7453485137235892e-06,149
400,2.259908214496549e-06,2.783531681854007e-06,149
401,2.257069104416587e-06,2.7493201575385197e-06,149
402,2.252486698869854e-06,2.82362187125846e-06,149
403,2.2488001768165717e-06,2.7152006113543135e-06,149
404,2.243767667716218e-06,2.79868785825857e-06,149
405,2.240896226546531e-06,2.767134849830129e-06,149
406,2.2369245706696262e-06,2.7590307264793224e-06,149
407,2.229974203890544e-06,2.714979315193621e-06,149
408,2.2280449233717675e-06,2.714301607447964e-06,149
409,2.222214343419182e-06,2.6849653707031166e-06,149
410,2.2193072703141133e-06,2.684415925789423e-06,149
411,2.215658780848819e-06,2.7333502070776728e-06,149
412,2.2118759633568432e-06,2.7066894653985147e-06,149
413,2.205421711881751e-06,2.719147252792705e-06,149
414,2.204084186649363e-06,2.668368911455777e-06,149
415,2.1992522686725187e-06,2.6964963063105446e-06,149
416,2.196897147024918e-06,2.657879363777063e-06,149
417,2.1902310781611464e-06,2.728214759677397e-06,149
418,2.1862683301647354e-06,2.636176126252507e-06,149
419,2.1844715493815867e-06,2.7168806620539494e-06,153
420,2.1795520844782667e-06,2.668698122961811e-06,149
421,2.173827815154668e-06,2.6169729937142587e-06,148
422,2.17069348185429e-06,2.7446926753570625e-06,147
423,2.1670676565835574e-06,2.6649595759730836e-06,147
424,2.1644124295893232e-06,2.658599196789363e-06,147
425,2.159966377141907e-06,2.688209808215253e-06,147
426,2.1552373961888158e-06,2.6933531453973305e-06,147
427,2.1514274032018546e-06,2.6888714112247042e-06,147
428,2.1487990191169295e-06,2.6417981758861274e-06,147
429,2.1442500406010368e-06,2.669594387057739e-06,148
430,2.140153136555124e-06,2.6208392537708232e-06,148
431,2.1367925908386745e-06,2.6339382057948632e-06,149
432,2.132605418616797e-06,2.6656420293321668e-06,149
433,2.129982549583722e-06,2.6367911684998113e-06,149
434,2.1268023068511286e-06,2.65891439815091e-06,149
435,2.120668527823e-06,2.627391529543653e-06,149
436,2.1181057811438882e-06,2.7004322730067967e-06,148
437,2.11474570443732e-06,2.579347929550857e-06,149
438,2.110929775343803e-06,2.6292458267460643e-06,149
439,2.1073599464216387e-06,2.6100677829863513e-06,148
440,2.104978213992581e-06,2.6272431394668358e-06,148
441,2.101913583539334e-06,2.593686305323182e-06,149
442,2.096452193530819e-06,2.558878831426775e-06,148
443,2.0933678702435413e-06,2.6017889630317503e-06,149
444,2.091320634876452e-06,2.5698335273897687e-06,149
445,2.0866879735463457e-06,2.581984859075447e-06,149
446,2.0826684844492277e-06,2.5830930827616825e-06,148
447,2.0796282844705938e-06,2.567692104319983e-06,148
448,2.0772963018151295e-06,2.5741089921324802e-06,148
449,2.0726914660620175e-06,2.5848930231376422e-06,148
450,2.0691721577102064e-06,2.6866880288004455e-06,148
451,2.065731369963363e-06,2.5491855542822356e-06,161
452,2.064199407165936e-06,2.5435995215426508e-06,153
453,2.0599936109730067e-06,2.6293251599493696e-06,150
454,2.0574151697225965e-06,2.5839369238513297e-06,154
455,2.0534623943355903e-06,2.5931160677223854e-06,152
456,2.0492827591376473e-06,2.6167038856148103e-06,147
457,2.047667027950824e-06,2.5826899460292942e-06,153
458,2.0437535034612995e-06,2.516672987507749e-06,148
459,2.0403684638123114e-06,2.5968242402148754e-06,156
460,2.0362432992855743e-06,2.5302483796023457e-06,146
461,2.032210679565403e-06,2.6055779571212744e-06,147
462,2.031211962193166e-06,2.5434205485484344e-06,147
463,2.027139940268667e-06,2.5119177300202074e-06,147
464,2.023254911901776e-06,2.527501038889709e-06,153
465,2.0236764784055016e-06,2.5085009470186935e-06,154
466,2.0168550918242545e-06,2.5521608392935048e-06,152
467,2.014647233698435e-06,2.5534563650388756e-06,150
468,2.011021266215804e-06,2.5104036009528363e-06,152
469,2.00838703800731e-06,2.496876724483215e-06,153
470,2.0050182646710627e-06,2.471830516471121e-06,152
471,2.001048122482726e-06,2.459624751089741e-06,157
472,1.999288371983064e-06,2.470072741907756e-06,153
473,1.9960665550074325e-06,2.5702312033126024e-06,152
474,1.993436521016437e-06,2.5157964267530573e-06,151
475,1.990188522788892e-06,2.4964239014762423e-06,156
476,1.9864287981942075e-06,2.4834734330205555e-06,156
477,1.985024913747938e-06,2.439853510778273e-06,151
478,1.9806974643705126e-06,2.5080310968586454e-06,154
479,1.9762485577633593e-06,2.4682716751565025e-06,155
480,1.9760440609802157e-06,2.4466278535368e-06,156
481,1.9707833633798474e-06,2.4693143796635326e-06,152
482,1.9691912344073486e-06,2.4951455746428696e-06,154
483,1.9657940842162962e-06,2.4824283186067726e-06,153
484,1.9614435568242202e-06,2.4807049000645416e-06,154
485,1.960675468498349e-06,2.423755561662604e-06,154
486,1.9549442601435824e-06,2.459305960316969e-06,152
487,1.9541247682106835e-06,2.464649341635444e-06,154
488,1.952209838071378e-06,2.4088842083667418e-06,148
489,1.9499039577071514e-06,2.4834179362752472e-06,152
490,1.94402996013113e-06,2.46810684301133e-06,153
491,1.94157554543298e-06,2.434697150620647e-06,156
492,1.9401231117461233e-06,2.5260246487824527e-06,153
493,1.935377821485996e-06,2.4681560245587225e-06,150
494,1.9334196452870277e-06,2.4628591467070527e-06,155
495,1.930390769344244e-06,2.4501111276481846e-06,153
496,1.9277038621691068e-06,2.455435389481479e-06,152
497,1.924388320317534e-06,2.445983818730914e-06,151
498,1.9204314629529437e-06,2.4619652015684076e-06,152
499,1.918675826056477e-06,2.3863775060495722e-06,131
