epoch #,Training loss (MSE),Training RMSE,Validation loss (MSE),Validation RMSE
27,0.0003352483704087393,0.017617551091509732,0.0003416123052840365,0.015830033248680275
28,0.0003315097803535128,0.01748054538990638,0.00034039279060295465,0.015804073852378614
29,0.0003304772250850183,0.017491773968605802,0.0003398365790671114,0.015789661711341767
30,0.0003286776236634541,0.01744604140390144,0.0003332504381242595,0.015637990310354982
31,0.00032287038700378053,0.017290641059160464,0.00033202180751432873,0.015611875226158043
32,0.00032234573520200196,0.017250410757612352,0.00033147630612464043,0.015601147730769807
33,0.00032150490067776497,0.017228325759602148,0.00033035184760381016,0.015572399040684104
34,0.00031885241787535926,0.017226526405402395,0.0003268853263064155,0.015494249557513138
35,0.00031748999825267254,0.017166514615997556,0.00032660869775670933,0.015486414561611275
36,0.00031655196005660343,0.01706281753776725,0.0003251978328059289,0.015455678626245192
37,0.0003147700823827235,0.017090621706849152,0.0003227015876946944,0.015400561591783582
38,0.0003130356997827721,0.017020264504722847,0.0003216620562577804,0.015380684596074876
39,0.0003119135293475616,0.016996524527004755,0.00032059319176390324,0.01535699100905033
40,0.0003113310953591817,0.01696184652445968,0.00032026462533056387,0.015347413214053526
41,0.0003093887032214967,0.016875974838297034,0.00031657748869017883,0.01526456726823262
42,0.0003075084555115778,0.01686677643957064,0.00031631855661882666,0.015258232035219322
43,0.0003071131059370191,0.016862737529643977,0.00031545484408250263,0.01523512101753853
44,0.000306492848475211,0.016872068703203468,0.0003155374051476788,0.015242041064816159
45,0.000306325305890393,0.016858702683604735,0.0003151644603560779,0.015225826877407556
46,0.00030612731609645105,0.0168543887100825,0.0003148389314404529,0.015217914511341342
47,0.0003056234949721428,0.01684305050172085,0.00031442431960005155,0.015208575784683574
48,0.0003050346955755823,0.016829019884557227,0.00031349946319434905,0.015186783110419677
49,0.0003031572100335043,0.01674895672084287,0.0003109670317762932,0.015127238480720756
50,0.0002988128202785503,0.016653419560355733,0.0003038317138583976,0.01496014201926977
51,0.00029386850176022617,0.0165382980116347,0.00030192894979378716,0.014914606790989637
52,0.00029306266870951573,0.016469251142829194,0.00030150962347126847,0.01490494952818682
53,0.00029289718777010786,0.01643429898129877,0.0003012711514688712,0.014897953636597756
54,0.0002926777992043337,0.016437410352419513,0.0003008877148013833,0.014888721816025154
55,0.0002920345083619522,0.0163985506306554,0.00030007108368387657,0.01486599435380032
56,0.0002914845217603652,0.016433285534843918,0.0002997543591465178,0.014854014811084367
57,0.00028771885134105555,0.01632636124412565,0.000295436984954502,0.014773694399830907
58,0.000286087085660538,0.016279724477826395,0.0002940960931334493,0.014721138175403657
59,0.00028502843780406974,0.016247011690812056,0.0002870245297704377,0.014572141306518122
60,0.0002766068374082471,0.016070368880218313,0.0002839413636751868,0.014473161623315063
61,0.0002756809414233092,0.016005259833854528,0.00028363886727717283,0.014466586860633174
62,0.00027535403652257436,0.015960248426873554,0.00028208743469592665,0.014430745156092006
63,0.00027297046995503364,0.0158811389295341,0.0002807613042403868,0.014398437323655153
64,0.0002728390892179748,0.01593304755411638,0.00028048128029737663,0.014390282887358998
65,0.0002725266646347893,0.015915239484648604,0.0002804447841701276,0.014388206086749601
66,0.0002724353258331963,0.015937864545790492,0.00028029312921124834,0.014383894847272786
67,0.00027210510479069275,0.01587666134573808,0.00027974452480330635,0.014367925259826142
68,0.00027153586425959287,0.015852131592037605,0.0002795046165987895,0.014361070058590105
69,0.00027128459831908194,0.01586188926657503,0.0002786722870020407,0.014339197016602686
70,0.0002669629308834127,0.01577010811703612,0.0002700511493542784,0.014132416138945277
71,0.0002621493963185154,0.015593170458378719,0.00026956936936733467,0.014113059384358483
72,0.0002619051841256171,0.015581071799866451,0.00026930049981422407,0.014107309729077441
73,0.0002616838026045489,0.015544781874316608,0.0002692497444852136,0.01410603055535534
74,0.0002612550517933555,0.015604908624302971,0.00026852849635382206,0.01408573902038814
75,0.0002609495429458393,0.015561555718006782,0.0002685760062546293,0.014086546143516898
76,0.0002609039956429439,0.015576655180879341,0.0002684001339392041,0.014081503595983567
77,0.0002597962628565855,0.015521839849448712,0.00026466678452358557,0.013987855185473035
78,0.00025700259141650143,0.015424157318103222,0.0002646307469085725,0.013981876007909346
79,0.0002569391276996922,0.015463075226591539,0.0002643626678078828,0.013976230666171326
80,0.0002568096439542507,0.015439256062630073,0.0002642381611854775,0.013972573183736828
81,0.00025671952040396746,0.015430321507589068,0.00026396751891720775,0.013966957617247868
82,0.00025646084214932046,0.015424164919572514,0.00026384332394267996,0.01396360111661082
83,0.0002563473157605649,0.015411095768790836,0.00026376381228633257,0.01396043179773314
84,0.00025631919713707123,0.015414788709707963,0.00026362145959273075,0.013957471747037976
85,0.00025618639422103206,0.015426372948225386,0.00026360879777670096,0.013956757810313341
86,0.00025613157219292286,0.015449822593711374,0.0002596400917545272,0.01386808384166554
87,0.00024348317282594733,0.015009506447457297,0.00024925687482822847,0.01359036048159523
88,0.00024199307652649673,0.015047968990465467,0.0002488737234205812,0.013579533324945112
89,0.00024184297412724591,0.014970054128026777,0.00024883536953830326,0.01357828042968068
90,0.0002417559355040272,0.014945639306751564,0.0002487035987309524,0.013574207163697411
91,0.00024174049494056168,0.014966324846758399,0.00024870938786354896,0.013574959261906008
92,0.00024147104024535131,0.015003173462613378,0.0002483391550709331,0.013565820302857563
93,0.0002413413808334758,0.01499237198628081,0.0002483231922671494,0.013564719222919193
94,0.00024112816379981316,0.014964342083377663,0.00024773690663921095,0.013547747234575623
95,0.00024077065812776682,0.014924967714924683,0.0002477131357895709,0.013547059979159818
96,0.00024064134363294397,0.014957038769426272,0.00024750850435910165,0.013543810432257001
97,0.0002404791509948965,0.014982894123640171,0.00024640227119837,0.013513218408970292
98,0.00023892063025047626,0.014890050192096436,0.0002458155547660575,0.013492836976467177
99,0.00023870902121190683,0.014869112488921992,0.00024538055821362513,0.013480452222879543
100,0.0002383777713941188,0.014892535201858643,0.0002452615454553039,0.013475295876391059
101,0.00023838505922169642,0.01487691394060619,0.00024524769056200925,0.013474836070523705
102,0.00023834185300328564,0.014856036709867014,0.00024521377706764193,0.013473939679043237
103,0.0002383242660238635,0.014861485702815907,0.0002452240039167728,0.013474071064833984
104,0.00023828320851700214,0.014866994722753532,0.00024516358458471544,0.013472000788897275
105,0.00023824221911084796,0.014903694404967765,0.00024518213174096036,0.013472087301183926
106,0.00023803684105573207,0.01483212653619721,0.0002448329915137566,0.01346156187896985
107,0.00023794515810134396,0.014893301714991414,0.0002448231382913946,0.013461405562973299
108,0.00023793017200321543,0.014841068573584852,0.000244863265527593,0.013462872284486197
109,0.00023779497588088993,0.014841631940717614,0.00024465654900649136,0.013453857685157725
110,0.0002377023968697605,0.014848318044818187,0.00024459619965053333,0.013450967511811922
111,0.00023770352581636836,0.014827600151820238,0.00024458109636577507,0.01345056480901359
112,0.0002376383944387934,0.0148408374214877,0.0002444822811666263,0.013447848559075663
113,0.00023752765073720727,0.014826695821717266,0.0002444248060508175,0.013445199662169744
114,0.0002375067805439548,0.014810185088205707,0.0002444029935547807,0.013444332471983724
115,0.00023749692234334305,0.01479999257482646,0.00024454236768073063,0.013449203636670529
116,0.00023680753404542608,0.01481370680871629,0.00024171332782971995,0.013374207673464403
117,0.00023484747884943972,0.014744666235362606,0.00024161256513379644,0.013369706534065827
118,0.00023460671336226737,0.014761695537947176,0.000241403390555206,0.013365521275460026
119,0.000234576601281495,0.014788847690982413,0.00024143932864611743,0.013367472017227218
120,0.00023457297080989688,0.014767833353677231,0.0002413221594864343,0.013362400941983906
121,0.00023447823050939983,0.01473991107484398,0.0002412640016298737,0.013360381433956845
122,0.00023444234192743175,0.014744635968822842,0.000241262649003972,0.013360764447946188
123,0.000234426833302741,0.014707626252211342,0.0002412664037238269,0.013359935568688914
124,0.00023421035138896916,0.014744518759349982,0.00024098776770145822,0.013351629924592236
125,0.00023418972022784513,0.014733658936741048,0.000240975505671803,0.01335109657781242
126,0.00023403433072015232,0.014715953995726368,0.00024063070908553972,0.013343650289962804
127,0.000233838245044318,0.014747216343128866,0.0002405990111033451,0.013342235459361312
128,0.00023382644179410683,0.01473177724207441,0.000240604846366359,0.01334269545474198
129,0.00023379648639459537,0.01475863495278497,0.0002405274143754024,0.013339722891836318
130,0.00023374722494094906,0.014703331684852524,0.0002405113718279693,0.013338308433763857
131,0.00023368346547338365,0.014737008072349221,0.00024045151029324273,0.013336977683180986
132,0.00023361293689479562,0.01471689077845031,0.00024028683383856036,0.013332481546933915
133,0.0002334976130173733,0.01471520358581067,0.0002402766906227551,0.013332785857668103
134,0.00023352517966359723,0.014722039312297522,0.00024026358554438894,0.013331808926277729
135,0.00023348416971837355,0.014733516256678705,0.0002402375108029573,0.013331062779870144
136,0.0002334749134002044,0.014747756598300712,0.00024025458430282183,0.013331501551925444
137,0.00023285566950749333,0.01474065147917862,0.00023942552091094237,0.013312406089633357
138,0.0002325679827458947,0.014699241269177706,0.0002391418444266344,0.013304771051937064
139,0.00023237473237819613,0.014685536801901667,0.0002390858401371969,0.013303588577654473
140,0.00023232227928344026,0.014727360518403756,0.0002390498233496125,0.013302492467296678
141,0.0002323130589685707,0.014666769184648643,0.00023900423798824154,0.013300888452592283
142,0.00023227176034408838,0.01468810937475673,0.00023891542906460736,0.013299209314809983
143,0.0002321249591680731,0.014650581052974444,0.0002388186949923862,0.013294740235649569
144,0.00023205313523495824,0.014700595006462215,0.0002387273679951884,0.013291179493806043
145,0.00023199982430197952,0.014678285884591498,0.00023877727222540226,0.013292859530422923
146,0.00023188390707585405,0.01471745152705053,0.0002382583158705106,0.013279839856333511
147,0.0002314466023950769,0.014655741622541532,0.00023800064891897925,0.013272172281908435
148,0.00023120237454194882,0.014648814699359873,0.00023790780720488793,0.013269380214732401
149,0.00023110899616535048,0.014659942796295003,0.00023770016650603284,0.013264823749358225
150,0.00023098601435663996,0.014620949253584294,0.0002376568397457324,0.013263056512792096
151,0.00023095601855582275,0.014627758148595574,0.0002376419341724317,0.013262330972437942
152,0.00023096217452922959,0.014636038318132014,0.00023763534653098336,0.013261814288751677
153,0.00023068081799740254,0.01461132669229378,0.00023723452597635536,0.01325371764210421
154,0.00023048623921751232,0.014623928013755831,0.00023717313542240232,0.013249778226667713
155,0.0002304525690806611,0.014590304562923057,0.00023708834994258087,0.013248099984471188
156,0.00023043881202714026,0.014600665010367483,0.00023707635767539952,0.01324692236172945
157,0.00023027125487912648,0.014634104208775268,0.00023681732173763733,0.013241747405033472
158,0.0002301694231426845,0.014608114886335856,0.00023685267506998783,0.013243934033481881
159,0.00023006700269384724,0.014640324263176484,0.0002367213677580578,0.01323932113862315
160,0.00023004478501862586,0.014625961894472671,0.00023660132682020642,0.013234616083980993
161,0.00022996909275214194,0.014601360092502694,0.00023660261895413494,0.013235135150120356
162,0.00022983868604865693,0.014624128558550232,0.0002362941592002963,0.013227290693713829
163,0.00022648970933555258,0.014497918195935875,0.00022714405985911875,0.012995201517113072
164,0.00022020732397132358,0.014254995963225763,0.0002261301306367217,0.012962469876592242
165,0.0002196682160657058,0.014262589612297078,0.00022601270026592998,0.01295648742207261
166,0.00021962521129825636,0.014297025795852722,0.00022590000241486216,0.01295170794717621
167,0.00021938706271922533,0.01425936663191217,0.00022566793241546906,0.012946427863654356
168,0.00021928523655537725,0.014309893281365088,0.00022549042624357457,0.012937951440987892
169,0.00021918255745752735,0.014276004517667515,0.0002255064561257652,0.012939446232130015
170,0.0002191546218271878,0.014305265927181919,0.00022545615933014168,0.012936944271935973
171,0.00021915601178044416,0.014263241195170454,0.00022534631766469576,0.012933784156907782
172,0.00021904089708680327,0.01427206997795738,0.0002253358969810929,0.01293343319124434
173,0.00021903065126942012,0.014242419809131891,0.00022531349624291895,0.012932531088374036
174,0.0002189672285376853,0.01427573747283151,0.00022528462358063417,0.012931661492993319
175,0.0002189680864887137,0.014242454333043145,0.00022524677268276802,0.01293045504040323
176,0.0002189323031881602,0.014281316883428844,0.00022526653262058634,0.01293056365210823
177,0.0002189256166874579,0.014292033228214629,0.00022524990673594212,0.012929865531623364
178,0.0002189183932013427,0.014261138250748085,0.00022521690354001611,0.012929194427073696
179,0.00021891625623285044,0.014282320074506047,0.00022526141519635932,0.012929793173273982
180,0.00021892223081212172,0.014278721173344425,0.0002252067425615678,0.012928746232416395
181,0.00021882046047291744,0.014267892851097178,0.0002250542572297956,0.01292435117607373
182,0.0002187460591023212,0.01426441404939622,0.00022496106173707103,0.012921846166339724
183,0.00021869597154265167,0.014268795920665874,0.0002249890777336056,0.012922843480699284
184,0.00021869250214609043,0.014270375885589178,0.00022500525346913491,0.012924262043088674
185,0.00021866639397967095,0.014269715688342965,0.00022492885005746314,0.012921476905602355
186,0.0002185792214308898,0.014244335014806238,0.00022483198583655013,0.012918800741520731
187,0.00021827399042060927,0.0142189290446713,0.00022435183345382833,0.012908133938042231
188,0.00021801912801373163,0.014219102165264676,0.00022425332605729805,0.01290511635002182
189,0.00021761280020923162,0.014220152678358,0.00022373839747160673,0.012891879388629351
190,0.00021751068655481335,0.01422358669138463,0.00022372708614310858,0.012891781609505415
191,0.000217359360240787,0.014216964482510275,0.00022325462252918569,0.01287500178657992
192,0.000216941597042136,0.01419789364503682,0.00022303626533040334,0.012868230324238538
193,0.00021680874104544793,0.014185255298809719,0.0002230158708804337,0.01286775138727281
194,0.0002166810269285239,0.014167962998671587,0.0002227565963652904,0.012859619074219534
195,0.000216519724351603,0.014192510687190203,0.00022274339949352758,0.012858801404404086
196,0.00021646056454421143,0.01418065377041813,0.000222615928457746,0.012855798359093971
197,0.00021642998423018536,0.014209214295441096,0.00022274035211731369,0.012861006222881896
198,0.000216367676967616,0.014131701497231112,0.00022257184635786554,0.012853537936326723
199,0.00021628514890229174,0.014189312799812056,0.0002224461451480111,0.01285093540953862
200,0.00021624615066346365,0.014191675410685382,0.00022247308940867973,0.012852257812872182
201,0.00021624020986099252,0.014158721234245124,0.00022247017457757042,0.012851270290394855
202,0.00021621238794146186,0.014157062286669894,0.00022240137773541245,0.012848612134409852
203,0.00021617401699452525,0.014112487735674363,0.00022234840602280645,0.012846841006864642
204,0.0002161578736496979,0.014127778056142635,0.00022236329224079084,0.012848063900546972
205,0.0002161401487457568,0.014167623014673014,0.00022237606429815397,0.012847897501359153
206,0.0002161294243226501,0.014164207072914109,0.00022232101332202695,0.012846142971931502
207,0.00021612373425588263,0.014167219978692226,0.00022231723752304597,0.012845852292077832
208,0.0002160998925953822,0.014220215806867494,0.00022232373432077936,0.01284606478306963
209,0.0002160853713914633,0.014176713585738064,0.00022228881060411452,0.012844698510111071
210,0.00020927316393138518,0.013932387785653966,0.00021307693084456205,0.012593998989566814
211,0.00020711362168333644,0.013882785412490137,0.00021319953351806807,0.012596691512437754
212,0.00020702924509893728,0.01386339252222647,0.00021298655605236024,0.012592647821360896
213,0.0002069866073880387,0.013856468741717034,0.0002129009669895526,0.0125881566416992
214,0.00020698925525425163,0.013877967894510474,0.00021293428609317554,0.012588825229512051
215,0.00020696277107029086,0.013856174876956746,0.00021293709281709135,0.012589627268269312
216,0.00020697896135068506,0.013862094724218744,0.00021290359421940127,0.012588258709238713
217,0.00020695029085708689,0.013862948673380207,0.0002128702916474309,0.012586618585208821
218,0.00020694591675441922,0.013870881411225297,0.00021287054268277433,0.012586668468362023
219,0.00020690913906171125,0.013853130857063125,0.000212827210797577,0.012584850753029418
220,0.0002068842545111326,0.013890288799077041,0.0002128087361301749,0.012583987227489435
221,0.00020688295784524133,0.013858447498244832,0.00021283677719492156,0.012584752943583353
222,0.00020689288316233184,0.013882837085731963,0.00021281327681420004,0.012584032692275074
223,0.0002068565271480294,0.013894282468385243,0.00021276182725096289,0.012582778878683268
224,0.0002068258557632672,0.013853370557835167,0.00021274933085298344,0.01258219687463066
225,0.00020683857738033618,0.01387715870514512,0.0002127631327333125,0.012582793923874581
226,0.0002068205932633547,0.013864661753177642,0.0002127557228388553,0.012582236827286177
227,0.00020682573741897056,0.013855788051042445,0.00021275456500979788,0.012582670623263301
228,0.00020681545753713316,0.013855699592724788,0.00021275885568430503,0.012582368566113156
229,0.00020680763284822875,0.01388227975414705,0.0002127770233993604,0.012583870818665207
230,0.00020681438805314787,0.013856936060614134,0.0002127412544956145,0.012581587694368736
231,0.00020680699680544718,0.013868549307302911,0.00021272626916808888,0.012580952601680575
232,0.00020679757431343057,0.013864072885855224,0.00021273313549774982,0.012581370032370783
233,0.00020679707158142123,0.013857182012798713,0.00021274276356095026,0.01258161484350472
234,0.00020677963301179346,0.013923705771363289,0.00021271392243063527,0.01258049231499087
235,0.00020678309184975576,0.013834663993108643,0.0002127415522239929,0.012582396382336006
236,0.00020682021143632787,0.013836516251484321,0.00021270273074299248,0.01258010042744667
237,0.00020676346011755378,0.013837087300223436,0.00021270230265652698,0.012580089034989129
238,0.00020677048295926728,0.013861214141397514,0.0002126987366145206,0.012580028970097733
239,0.00020680001747565229,0.013864954579765944,0.00021270307470965848,0.012580040314906211
240,0.00020674581113033395,0.013833252505522019,0.0002126761709786119,0.012578943655501272
241,0.0002067537940276043,0.013861642917257177,0.00021271082181725475,0.012580202349873129
242,0.00020674458511878534,0.013835986803264118,0.0002126396168129103,0.012577001152690066
243,0.00020671405792489013,0.013871604070616092,0.00021264056463118067,0.012577146944741524
244,0.00020669492074629553,0.013878191127477922,0.0002126371331584334,0.012576627398862741
245,0.00020669843717148822,0.013819603619071865,0.00021259568362269377,0.012574357498263897
246,0.00020666340276438296,0.013886025141520325,0.0002125847120095027,0.012573993678183057
247,0.00020664252412763546,0.013842590462936219,0.00021254173452266408,0.012572250007326867
248,0.00020661920386564182,0.013851280592006538,0.0002125404654539442,0.012572256637044078
249,0.00020662905609037982,0.013851517532742762,0.0002125652625329886,0.01257354651231232
250,0.00020661747271227541,0.013871521861545106,0.00021255409648463598,0.012572408609395456
251,0.00020663268201309438,0.013832166534668022,0.00021252911741570177,0.012571851871257951
252,0.0002065432263872597,0.013902731370469627,0.00021247823935143886,0.012570512192973563
253,0.0002065342992554101,0.013870556341383115,0.00021246936672934341,0.012570524612051803
254,0.00020656722045087078,0.013840878210499768,0.00021248081577437535,0.012570946554241832
255,0.00020647099142176255,0.013862018809877625,0.00021240466684989664,0.012568035643807677
256,0.0002064467238498285,0.013838025310993656,0.00021239636814856947,0.012567940589343738
257,0.00020644315416913826,0.013900791704943476,0.00021238157522570557,0.01256704807801302
258,0.00020646899689565136,0.01389018771953361,0.00021244076013444586,0.012569551422195726
259,0.00020644863932745445,0.0138745535562147,0.00021239158652459208,0.012567156984275856
260,0.0002064424839970392,0.01384519911768247,0.00021237668578853413,0.012566899045825352
261,0.00020643979201680806,0.013891288988263339,0.00021237082935755987,0.012566506500940683
262,0.00020644002106987605,0.013848303043276302,0.00021236380987533647,0.012566170212271256
263,0.00020642784854930522,0.01384161172088149,0.0002123527758517729,0.012566074309870601
264,0.00020642500497534323,0.01385651197529925,0.00021234580155874555,0.012565831537899929
265,0.00020643147351599278,0.013823766103230937,0.00021231504621493176,0.012563449392355113
266,0.0002063509239132702,0.013889822501746953,0.00021229033517620126,0.012562614526642963
267,0.0002063691313260067,0.013819017752196438,0.00021244609987936498,0.012567310805194253
268,0.00020636791485639707,0.01385996140929502,0.00021228612652119536,0.01256243143079066
269,0.00020636285011306434,0.01384718867033258,0.00021230797659628416,0.01256353806942528
270,0.00020636524058381626,0.013836040422175976,0.00021227900742603597,0.012562091599846649
271,0.00020635228420148852,0.01385102199043992,0.00021229592000033103,0.012562586492750534
272,0.0002062975525249801,0.013841657847339331,0.000212190874984561,0.012560052209165553
273,0.0002062669493988528,0.013830515101205471,0.0002121958885656441,0.012560413993331928
274,0.00020624334177037507,0.01390513313948646,0.0002121180310496129,0.012558299789291828
275,0.0002061082286926712,0.013833934743708188,0.00021200517299422604,0.012555637082821407
276,0.00020609379406136735,0.013844127560308738,0.00021201546187301067,0.012555726069610479
277,0.0002060880686216013,0.013845442231860041,0.0002120830005117378,0.012556997671463462
278,0.0002060919525672577,0.013882142381179472,0.00021199258753344915,0.012555258325842577
279,0.00020608458190656884,0.01383611944164763,0.00021198924093347835,0.012554848809228388
280,0.0002060880919667087,0.013809122252025345,0.00021201870212766955,0.012555940568360478
281,0.0002060762431768993,0.013847424756995467,0.0002119842133250258,0.012554649353503835
282,0.00020604964698549332,0.013850340955392566,0.00021199010267336298,0.012555202655494212
283,0.0002042490347670283,0.013815125324871651,0.00020989966809750957,0.01249384512193501
284,0.00020404413059108364,0.013778008053497982,0.00020997293508286062,0.012497283212927191
285,0.0002040349562176821,0.013785286205856838,0.0002099367407872917,0.012496061901410305
286,0.00020398524382387201,0.013739920855146045,0.0002098386039633201,0.012492269345797426
287,0.000203994424737175,0.01378550631853268,0.00020983335541533834,0.012492085525462793
288,0.0002039852586803622,0.013762377480463696,0.0002098540437526576,0.01249265395494741
289,0.00020397308248374068,0.013787970735958612,0.00020983640750188876,0.012492451648942606
290,0.000203990251563743,0.013767339131080135,0.00020984032738598153,0.012492407870284
291,0.000203976930904111,0.013747407088070646,0.0002098293474667772,0.012492161837601384
292,0.0002039658276264036,0.013800056933519222,0.00020982233249395543,0.01249187542883636
293,0.00020397342473576244,0.013760172123046116,0.00020983664732083588,0.012492500931067869
294,0.00020397729344138977,0.013770348112308239,0.0002098552978147149,0.012493102980214495
295,0.0002039547215313777,0.013795259307579015,0.00020968735765098583,0.012488452532480276
296,0.0002038335776013591,0.013752776437056389,0.00020956544046998188,0.012485257660710188
297,0.00020370356602749477,0.013771786674308454,0.00020954640066583822,0.012484838308896436
298,0.00020370133458153894,0.013769455279346353,0.00020955918798579152,0.012485350041411991
299,0.00020370453940679646,0.013735355553397721,0.0002095653313623442,0.012485482940060454
300,0.00020369854585645277,0.013757698777918667,0.00020953979162799822,0.012484279286852756
301,0.0002036960665569749,0.013750848790645137,0.0002096844420584391,0.012489792763060609
302,0.00020371152545698167,0.013770228340615366,0.0002095427974699157,0.012484431035036958
303,0.00020368420287965373,0.013758800726008508,0.0002095457698022412,0.012484486679394924
304,0.0002036703954612775,0.013783219506487598,0.00020951372891093257,0.012483314081463356
305,0.00020367616978814634,0.013801103937908892,0.0002095146054480845,0.012483272082064041
306,0.0002036002338024636,0.013764225869879935,0.00020941127284585976,0.012480855425603168
307,0.00020351880974808163,0.013751539722258269,0.00020933037467964528,0.012478726318236008
308,0.00020351914340714102,0.013754327094196812,0.00020933224144924721,0.012478919177814279
309,0.0002034915136405747,0.013744434563428625,0.00020932835237164358,0.012478492151252752
310,0.0002034818855971152,0.013784420078750267,0.0002093230607918718,0.012478442663370178
311,0.00020347793090828178,0.013751611255051553,0.0002093344222250676,0.012478126805318996
312,0.00020348281638950377,0.013759138727517321,0.00020932268039254015,0.012478192523121833
313,0.0002032866634759247,0.013759436840985635,0.00020880721759292714,0.01246504875571402
314,0.000202861178247055,0.013774827296679565,0.0002087003376842869,0.012461045521939563
315,0.00020285158543276706,0.013740921833429688,0.00020865914643023687,0.01245971612285736
316,0.00020285169174635238,0.013755876858278301,0.00020866533011009545,0.012460137074163487
317,0.00020283162586509193,0.013716283883870571,0.0002086201121190158,0.012457952506537008
318,0.0002027929818159323,0.013738491621532643,0.00020861572492385464,0.012457769025160477
319,0.0002027869375256547,0.01374602695681559,0.00020860565539827127,0.012457093461091782
320,0.00020277444244185986,0.013704951481474924,0.00020859566537310034,0.012456679528275895
321,0.00020278001055455325,0.013716830280717723,0.00020860397541561492,0.012456861660317627
322,0.00020277934565329328,0.013726418615542642,0.00020862485565420114,0.012457087444314776
323,0.00020273323236831984,0.013744575624866771,0.00020855514512097513,0.012455074514024132
324,0.0002027369535976187,0.013673718843984512,0.00020855331292909268,0.012455061576220878
325,0.00020271887454631116,0.013787287823826998,0.00020853954317930784,0.01245460231615187
326,0.00020271856768420886,0.013691844170292218,0.00020857444667134862,0.012455497603040449
327,0.000202716886063757,0.0137871010820995,0.00020857505855400273,0.012456274033675706
328,0.00020271003545072858,0.013712527602910996,0.0002084977801365143,0.01245284668862993
329,0.00020260494882592844,0.013720437589050956,0.00020849559077548694,0.012454332285668961
330,0.00020250641831554212,0.013688274620952763,0.00020832852542298496,0.012446655454330666
331,0.00020250406272144438,0.013729674008840969,0.00020829861127716614,0.012445365149137933
332,0.00020248975544760018,0.013701596627618337,0.00020833112290389647,0.012446840828674477
333,0.00020247908847635727,0.01373075789432655,0.00020828430018344417,0.012444911690342219
334,0.0002023653053591035,0.013728404638552388,0.00020782475119969688,0.012433094497726754
335,0.0002019832233691682,0.013701084810633993,0.00020769218025486417,0.012429999914236886
336,0.00020189387839429204,0.013677888514488474,0.0002077141385280959,0.012431525107646405
337,0.0002019028034505196,0.013698965347870145,0.0002076793417663159,0.0124296814192433
338,0.00020190008951268925,0.013721123274213584,0.00020765573671544486,0.012428787721017765
339,0.00020184564092451464,0.013712868506680857,0.00020763776235896309,0.012427956946627345
340,0.00020186619819236682,0.013681374885170728,0.00020763075336977045,0.01242752711093703
341,0.00020184585584727811,0.013698975604691709,0.00020763299998031662,0.012426843268926754
342,0.00020182918755620963,0.01368289397697347,0.00020763991597684867,0.012427502272780552
343,0.00020184404688346734,0.013701551409019519,0.0002076219044114581,0.012426992620579724
344,0.0002018322264029143,0.013728462539021243,0.0002076221171274631,0.01242690869758642
345,0.0002018273565163538,0.013711581962515217,0.00020763724302691285,0.012426913434336351
346,0.00020183918907062525,0.01370429766487128,0.00020768494046129743,0.012428458770303878
347,0.0002018408321764441,0.013665404504295006,0.00020766720236404284,0.012428889963992459
