epoch #,Training loss,Validation loss,epoch_time (seconds)
0,0.0034119120359213818,0.001560161724240182,226
1,0.0016331479936424228,0.0007180136358269313,224
2,0.0012041996879917053,0.0008167967492518824,214
3,0.0010876664633138312,0.0006569095404587024,214
4,0.0010652888255814712,0.0006336439866681826,230
5,0.0010340505590041478,0.0006477044209931614,219
6,0.0010214425985597903,0.0006227921220556069,266
7,0.001013128403832929,0.0006215211027252704,253
8,0.0010042122384119364,0.0006139212698637688,244
9,0.0009957592313488324,0.0006056614819896957,229
10,0.0009872368795590268,0.0006021590538634276,277
11,0.0009778882829575902,0.0005922256596107953,232
12,0.0009672182819081678,0.0005847614146153115,221
13,0.0009551556496363548,0.0005777620347767677,224
14,0.0009410559949982497,0.0005617644786618485,225
15,0.0009242727343613902,0.0005494001135350193,229
16,0.0009038471164078348,0.0005365697536690686,219
17,0.0008791372205855118,0.000515881771688401,219
18,0.0008480026865274542,0.000491718554189859,225
19,0.0008113600520624055,0.0004576285230167849,244
20,0.0007665769468682507,0.00043018500923821667,229
21,0.0007148459747744104,0.000395744193903523,226
22,0.0006596358531775574,0.0003611634685314461,229
23,0.0006044898893580668,0.0003200036314647867,232
24,0.0005562733406097525,0.00032082524222250166,226
25,0.000517159739198784,0.0002825313660913644,229
26,0.00048109817241008085,0.0002675123791865927,212
27,0.00045348782441578805,0.00024889236759931927,214
28,0.00042734560621384945,0.00023578971144243093,209
29,0.0004115034373373621,0.0002474316559384898,207
30,0.00038859185749768384,0.00021774996094905602,209
31,0.0003676671605919384,0.0002081522832030088,213
32,0.0003522369046954231,0.00020742195685523847,214
33,0.0003393002229535745,0.0001873892330961037,213
34,0.00033222463227704994,0.00018097660032163334,212
35,0.0003214996670269304,0.00020069367374725642,218
36,0.00031847307885376114,0.0001812415173786767,215
37,0.0002987499562247346,0.00015674857163170734,214
38,0.0002861867024977174,0.00015213403302441906,207
39,0.00028187256409890123,0.00018954980851817053,206
40,0.0002743728206648181,0.0001520660481282374,209
41,0.0002684417639910761,0.00017269353951049514,207
42,0.00025571354490239173,0.00013167974348226682,207
43,0.000244800924621005,0.00013463030473190188,210
44,0.00023646178144392453,0.00013624743867073514,216
45,0.00022863661191270998,0.0001204259965561505,216
46,0.00022274773477369713,0.00011898937614725794,213
47,0.0002165677239342282,0.00012466471744596974,218
48,0.0002104266556367899,0.00011080144962092655,237
49,0.00020335592691683106,0.00011133466909142875,235
50,0.00019490399992921285,0.00010255035862954047,230
51,0.000186467536776844,0.00010223900595326988,225
52,0.00017980439750115492,9.374611107841104e-05,249
53,0.00017339380994801305,9.928459996579675e-05,231
54,0.0001675475925569319,8.987540162771706e-05,207
55,0.00016018327409660237,8.745856778687102e-05,211
56,0.00015305975587883344,8.072751113085689e-05,210
57,0.00014760967719161676,7.484658302378987e-05,207
58,0.00014216175865537176,7.569540548032867e-05,208
59,0.00013538466656528827,7.454746815628772e-05,209
60,0.00013108215029610114,6.535149082100144e-05,216
61,0.00012463537051290687,6.549176583664631e-05,214
62,0.00012087780568334792,7.424535988704647e-05,214
