epoch #,Training loss,Validation loss,epoch_time (seconds)
0,0.27910782715768523,0.272684178352356,35
1,0.26648333670876245,0.26954695484854957,36
2,0.2634781256011038,0.2667552783272483,36
3,0.2609029002334132,0.2641053256121549,34
4,0.25853254052364466,0.2617810062928633,33
5,0.25632571596087833,0.2594070850719105,32
6,0.25428379105076643,0.25767290982333096,31
7,0.25240473718354195,0.25540905258872293,31
8,0.25059991512876567,0.2554205573688854,31
9,0.24893162837173,0.2524155443364924,31
10,0.24734702867450137,0.25325696164911443,32
11,0.24590199464740176,0.2517158629677512,34
12,0.24458696735266483,0.24905250029130416,34
13,0.24341762993552468,0.2539460212534124,34
14,0.2423360525189024,0.24936601248654452,35
15,0.24137673730561227,0.24598133867437189,35
16,0.24065070389256332,0.2446616979078813,32
17,0.23998162911155008,0.24417498805306176,37
18,0.23963194968483664,0.24360576803034,33
19,0.23927299973458954,0.24627557190981778,32
20,0.238984324946548,0.24284723281860351,33
21,0.2386781461311109,0.24370651982047342,30
22,0.23836171248464874,0.24223608147014272,29
23,0.23807638330170602,0.24207375526428224,29
24,0.23772038777669272,0.2436857409910722,30
25,0.23746574713967064,0.24154938394373113,28
26,0.23723571361194956,0.24330681063912132,28
27,0.23702393398862898,0.24126927029002795,29
28,0.23682341119014855,0.24080054239793258,28
29,0.23666663360595702,0.2407424527948553,28
30,0.2364606248104211,0.24072564905340021,30
31,0.23636218030524977,0.24048126177354293,498
32,0.2361370743260239,0.240147086056796,49
33,0.23596244996966736,0.24035633130507036,33
34,0.23582378190936465,0.24027173345739192,33
35,0.23567748364535246,0.239790884364735,32
36,0.2355314439715761,0.23988975221460515,31
37,0.2354078307874275,0.23957468553022904,30
38,0.23528868183945165,0.23936667919158935,31
39,0.23519274578672467,0.23922012199055065,30
40,0.23512707195859966,0.23923004540530118,30
41,0.23499406756776753,0.23917174339294434,31
42,0.23491387407707445,0.23902058731425893,30
43,0.23483876130075165,0.2389169489253651,30
44,0.2347538175871878,0.2388564898750999,30
45,0.23468471538659297,0.23917396848851985,28
46,0.23462319044633345,0.23866368293762208,30
47,0.2345514602661133,0.2387463617324829,31
48,0.23448357113924895,0.23854365478862416,32
49,0.23444384430394027,0.23849993098865857,32
